Nombre	lat	lon
Net	0.011318526232529847	10.518391008839874
Net	-0.007805444806975364	10.518391054486948
Net	-0.0078052803109248834	10.50311507942539
Net	0.011318287699951536	10.503115033624008
ZigZag1	0.007506821541771767	10.510789313696804
ZigZag1	0.0071000531503914895	10.511297292692662
ZigZag1	0.006341520363880359	10.510964920910364
ZigZag1	0.006932274580031291	10.509432033412427
Espiral2	0.0011770250657457163	10.509114917625624
Espiral2	0.0009145576195179229	10.505630782643555
Espiral2	-0.0005528857324178488	10.508637405515115
