Nombre	lat	lon
L0	39,78977163493354	-4,087444347940914
L1	39,79003723637039	-4,088947023416971
L2	39,79003723988463	-4,088732339093557
L3	39,7901929744672	-4,088947027942621
L4	39,79019297798145	-4,088732343135114
L5	39,790192981098556	-4,088517658327572
L6	39,79034871262853	-4,088947032468307
L7	39,7903487161428	-4,0887323471767045
L8	39,79034871925992	-4,088517661885065
L9	39,78993282008986	-4,089695240502842
L10	39,790232727947384	-4,091543969364218
L11	39,79023274180458	-4,091180312286774
L12	39,79043812588932	-4,091543983056183
L13	39,790438139746605	-4,09118032489724
L14	39,790438152464354	-4,0908166663817696
L15	39,789109309501434	-4,090226967052237
L16	39,78919173347775	-4,090386568567014
L17	39,7889632487569	-4,090350213752318
L18	39,78918927258467	-4,0900705049828145
L19	39,78922296292718	-4,090580494430843
L20	39,78882548083739	-4,090237949749905
L21	39,7885503253483	-4,089372968690319
L22	39,787974374867346	-4,088343848627838
L23	39,78797437773032	-4,0880829254288065
L24	39,787974380006666	-4,087822002229742
L25	39,78822160406393	-4,088343853652685
L26	39,78822160692694	-4,088082929519721
L27	39,78822160920329	-4,087822005386725
L28	39,78846883331866	-4,088343858677595
L29	39,7884688361817	-4,088082933610687
L30	39,788614297200574	-4,0868676179470755
