Nombre	lat	lon
BZ0	39,79492102388661	-4,085301791074638
BZ1	39,79116234658678	-4,085522550030181
BZ2	39,793538903855065	-4,088918695727676
BZ3	39,794887008671296	-4,089329345084748
BZ4	39,795915360600006	-4,092315075354011
BZ5	39,79956195787214	-4,095169382301634
BZ6	39,79457320932625	-4,088447940449034
BZ7	39,79491022696378	-4,087874387823788
BZ8	39,788611422621784	-4,079716108519143
BZ9	39,7945731904589	-4,088888630153048
BZ10	39,79072076059004	-4,082758442049912
BZ11	39,799233606708626	-4,094445150022695
BZ12	39,79457316991807	-4,089329319500319
BZ13	39,80247329032456	-4,1005646689135355
BZ14	39,795166051941244	-4,093611030533148
0.0	39,79425937057274	-4,088447918870611
0.0	39,78586656694721	-4,081758765002498
0.0	39,786344998175146	-4,078146080387325
0.0	39,794259351705605	-4,088888606571823
0.0	39,79691989739678	-4,085516430747486
0.0	39,80572486289382	-4,0946325258535925
0.0	39,793109683286794	-4,089411449533217
0.0	39,80229091203815	-4,096119540852309
0.0	39,78944797262972	-4,090347234172676
0.0	39,792351909127206	-4,089907412142253
0.0	39,78036347997954	-4,085017283051834
0.0	39,78429049009597	-4,085638023097881
0.0	39,79244040924245	-4,090148160656961
0.0	39,79652756590504	-4,09049453025847
0.0	39,803442369627554	-4,094123753774721
0.0	39,79215017763476	-4,089948529149791
0.0	39,79745088052582	-4,093498512158797
0.0	39,785732218137284	-4,090096511798159
0.0	39,792595137024534	-4,0898483219018935
0.0	39,78226297338831	-4,087275273617771
0.0	39,791186222245	-4,087045234877295
0.0	39,79221132121161	-4,090402937074155
0.0	39,80117056188715	-4,089111143687665
0.0	39,79932002737188	-4,091684564017486
0.0	39,7922531613594	-4,089499795578082
0.0	39,78848369982756	-4,0927088347409075
0.0	39,7841321726121	-4,091230892242596
0.0	39,79101745827245	-4,08960274530507
0.0	39,792268388015046	-4,088544404409249
0.0	39,79922714196803	-4,087499840678132
