Nombre	lat	lon
BZ0	39,79480304895868	-4,084067680493938
BZ1	39,79494199073617	-4,084040376998021
BZ2	39,794969070615004	-4,084091792320932
BZ3	39,79490662288456	-4,0843140359503325
BZ4	39,794996150453734	-4,084143207684168
0.0	39,7949356224679	-4,084400460828067
0.0	39,794717483808405	-4,084639782319904
0.0	39,79480566157032	-4,084688593915896
0.0	39,79468803296728	-4,08482072580319
0.0	39,794478810905524	-4,084658459879886
0.0	39,79462411582418	-4,0847254043849945
0.0	39,79457920756384	-4,084538764876013
0.0	39,79399875699146	-4,085253900503243
0.0	39,79447758377817	-4,084506209339272
0.0	39,79427573735358	-4,084768217388717
