Nombre	lat	lon
BZ0	39,79497237004989	-4,083012207150169
BZ1	39,795195788375324	-4,083724575356409
BZ2	39,79520637310823	-4,083867082414906
BZ3	39,79512818462693	-4,083934580091264
BZ4	39,795216957631744	-4,084009589497604
BZ5	39,79508331229805	-4,083986657752375
0.0	39,79505612997853	-4,084497344473637
0.0	39,79500191447626	-4,084121858534913
0.0	39,79508666717123	-4,084662782360599
0.0	39,794803946048205	-4,084680647996566
0.0	39,79518803994623	-4,0852571146570025
0.0	39,79504196325175	-4,08528461931482
0.0	39,79442117068615	-4,084455305245916
0.0	39,79459549708469	-4,08458946758966
0.0	39,794139962106065	-4,0837937358062675
0.0	39,7943968048699	-4,085099587718294
0.0	39,7940524652684	-4,08375261805905
0.0	39,79437158729558	-4,084641129444369
0.0	39,79378620424613	-4,085162827569864
0.0	39,79468034719599	-4,085677500879559
0.0	39,7945016538215	-4,085902998666317
