Nombre	lat	lon
BZ0	39,79006132994627	-4,087022524183635
BZ1	39,793159136761865	-4,0877223057676
BZ2	39,78803587803237	-4,0863689507902015
BZ3	39,79016731581076	-4,087918000592301
BZ4	39,789743633429815	-4,086820046923093
BZ5	39,786950438490685	-4,087506381104319
BZ6	39,79007043572519	-4,0895253133065275
BZ7	39,78904716080498	-4,090800643004726
BZ8	39,791927125316356	-4,093243068453426
BZ9	39,791438052367106	-4,089809428580659
BZ10	39,79139111384201	-4,091543042093647
BZ11	39,78997299099943	-4,087327583824678
BZ12	39,79234170285565	-4,089886770913144
BZ13	39,79222348839231	-4,085504298047371
BZ14	39,796959165867335	-4,088498856062868
BZ15	39,79245560991683	-4,090111513259321
BZ16	39,79809365587929	-4,093423282945976
BZ17	39,79265722623863	-4,095271163162422
BZ18	39,79213610787481	-4,090051473307336
BZ19	39,785323848668526	-4,092260530977747
BZ20	39,78383485463774	-4,087422366928244
BZ21	39,79246381111296	-4,089673592316768
BZ22	39,790679311877355	-4,085122411952908
0.0	39,800116509652284	-4,086734452992506
0.0	39,79248415931453	-4,090391884819815
0.0	39,80343686647323	-4,0900355518722264
0.0	39,79706934149342	-4,092259347353815
0.0	39,79271416729058	-4,089625638261101
0.0	39,785922873778354	-4,092802747633585
0.0	39,77921745787471	-4,092706840571644
0.0	39,79374104048299	-4,089407998919357
0.0	39,78274484291568	-4,092348790307828
0.0	39,794195665250385	-4,0907831724543815
0.0	39,79495159282984	-4,087562187130025
0.0	39,80520858943626	-4,087604540347856
0.0	39,808115018238404	-4,084573249893063
0.0	39,79472036818703	-4,086300494624773
0.0	39,801725327391225	-4,084267723486919
0.0	39,79166592266706	-4,086850562341606
0.0	39,79472037576999	-4,085936665333784
0.0	39,785465021099	-4,0889765265577696
0.0	39,7867476790868	-4,086976214106755
0.0	39,79472038221228	-4,085572836042669
0.0	39,793164654366365	-4,081424116395703
0.0	39,79915841817789	-4,077765161475191
0.0	39,794882693278545	-4,086300500737915
0.0	39,80066112513129	-4,081210424623289
0.0	39,797741802486	-4,090522479464083
0.0	39,794882700861564	-4,085936670591683
0.0	39,79358507463748	-4,097646356149258
0.0	39,79142494932342	-4,094931066261407
0.0	39,7948827073039	-4,085572840445324
0.0	39,792262997229976	-4,083456960770194
0.0	39,794799624014	-4,0734467016150715
0.0	39,79504501838483	-4,086300506851106
0.0	39,79688128976029	-4,074828732956817
0.0	39,79702521408151	-4,086707133000167
0.0	39,795045025967895	-4,085936675849625
0.0	39,795293939839006	-4,097338362526773
0.0	39,793352946361615	-4,0961295729703435
0.0	39,794746305386774	-4,0845463782190485
0.0	39,79335929278822	-4,085244826226369
0.0	39,79575109233417	-4,077011690509773
0.0	39,792542388287245	-4,0860933137515705
0.0	39,79784706408287	-4,079252326070903
0.0	39,79606421783507	-4,086590469950659
0.0	39,79359436454474	-4,085229373061497
0.0	39,79095697181508	-4,089257241498777
0.0	39,78854306932192	-4,086614432832048
