Nombre	lat	lon
L0	39,79492102388661	-4,085301791074638
L1	39,794887008671296	-4,089329345084748
L2	39,79457320932625	-4,088447940449034
L3	39,7945731904589	-4,088888630153048
L4	39,79457316991807	-4,089329319500319
L5	39,79425937057274	-4,088447918870611
L6	39,794259351705605	-4,088888606571823
L7	39,793109683286794	-4,089411449533217
L8	39,792351909127206	-4,089907412142253
L9	39,79244040924245	-4,090148160656961
L10	39,79215017763476	-4,089948529149791
L11	39,792595137024534	-4,0898483219018935
L12	39,79221132121161	-4,090402937074155
L13	39,7922531613594	-4,089499795578082
L14	39,79101745827245	-4,08960274530507
