fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah
2025-05-28 14:28:06,65.214,29.699598899999998,65.214,24.918287699999997,65.26,40.437106899999996,65.26,-3.7313354999999997,65.004,30.0,65.214,0.6375336,65.214,-0.2689583,65.214,-0.3261844,65.214,-0.1923902,64.95,-0.052352,65.214,105.67956777343169,65.056,9600.0,65.056,8312.0,62.375,0.283767
2025-05-28 14:28:06.500000,65.47,29.816787899999998,65.47,24.879224699999998,65.648,40.437109,65.648,-3.7313370999999997,65.506,30.0,65.47,0.4980717,65.47,-0.1494217,65.47,-0.2285244,65.47,0.0273448,65.467,-0.044949,65.47,113.53227208889331,65.557,9600.0,65.557,8182.0,62.375,0.283767
2025-05-28 14:28:06.750000,65.772,29.930070599999997,65.772,24.797192399999997,65.971,40.4371101,65.971,-3.7313378999999998,65.773,30.0,65.772,0.5777634,65.772,-0.2390751,65.772,0.0351576,65.772,0.0908238,65.919,-0.038779,65.772,117.37764506585155,65.557,9600.0,65.557,8182.0,62.375,0.283767
2025-05-28 14:28:07.250000,66.108,30.187886399999996,66.108,24.7385979,66.302,40.4371113,66.302,-3.7313389999999997,66.248,30.0,66.108,0.6474934,66.108,-0.3088051,66.108,-0.1162154,66.108,0.029298,65.919,-0.038779,66.108,98.42697635592533,66.106,9600.0,66.106,8182.0,62.375,0.283767
2025-05-28 14:28:07.500000,66.372,30.328513199999996,66.372,24.5979711,66.703,40.437113499999995,66.703,-3.7313397,66.5,30.0,66.372,0.6574551,66.372,-0.2589966,66.372,-0.0869174,66.372,0.0019532,66.426,-0.036338,66.372,107.30044419874167,66.551,9600.0,66.551,8106.0,62.375,0.283767
2025-05-28 14:28:07.750000,66.968,30.547265999999997,66.968,24.4300002,67.046,40.4371145,67.046,-3.7313397999999998,66.788,30.0,66.968,0.5279568,66.968,0.0398449,66.968,0.156256,66.968,-0.2998162,66.966,-0.043507,66.968,101.11292309931574,66.551,9600.0,66.551,8106.0,66.865,0.299554
2025-05-28 14:28:08.250000,67.265,30.6800802,67.265,24.398749799999997,67.351,40.4371169,67.351,-3.7313408,67.265,30.0,67.265,0.5578419,67.265,-0.1693432,67.265,0.1669986,67.265,-0.0419938,66.966,-0.043507,67.265,98.27589636489253,67.049,9600.0,67.049,8080.0,66.865,0.299554
2025-05-28 14:28:08.500000,67.597,30.816800699999998,67.597,24.398749799999997,67.696,40.4371179,67.696,-3.7313414999999996,67.478,30.0,67.597,0.5080334,67.597,-0.2291134,67.597,-0.0068362,67.597,-0.1250048,67.42,-0.063219,67.597,96.34014732182989,67.596,9600.0,67.596,8182.0,66.865,0.299554
2025-05-28 14:28:09,67.849,31.090241699999996,67.849,24.328436399999998,68.099,40.4371193,68.099,-3.7313425,67.995,30.0,67.849,0.6474934,67.849,-0.2988434,67.849,0.0791046,67.849,-0.1914136,67.905,-0.093888,67.849,112.42575840223088,68.098,9600.0,68.098,8550.0,66.865,0.299554
2025-05-28 14:28:09.250000,68.192,31.2269622,68.192,24.2698419,68.457,40.4371217,68.457,-3.731344,68.248,30.0,68.192,0.5678017,68.192,-0.1693432,68.192,0.0918004,68.192,-0.0556662,67.905,-0.093888,68.192,107.52548579173245,68.098,9600.0,68.098,8550.0,66.865,0.299554
2025-05-28 14:28:09.500000,68.467,31.3402449,68.467,24.109683599999997,68.782,40.4371228,68.782,-3.7313448,68.499,30.0,68.467,0.48811,68.467,-0.2888817,68.467,0.1298878,68.467,-0.07519819999999999,68.464,-0.11586,68.467,116.14675099101117,68.549,9600.0,68.549,8658.0,66.865,0.299554
2025-05-28 14:28:10,69.095,31.598060699999998,69.095,24.109683599999997,69.098,40.4371252,69.098,-3.7313462,68.989,30.0,69.095,0.5877251,69.095,-0.2191517,69.095,0.1035196,69.095,-0.21973499999999999,68.9,-0.129976,69.095,96.54627628949268,69.094,9600.0,69.094,9188.0,66.865,0.299554
2025-05-28 14:28:10.250000,69.396,31.8675954,69.396,24.117496199999998,69.447,40.4371264,69.447,-3.7313468,69.237,30.0,69.396,0.5478802,69.396,-0.2589966,69.396,0.034181,69.396,-0.0761748,69.411,-0.125734,69.396,104.93143985101995,69.094,9600.0,69.094,9188.0,66.865,0.299554
2025-05-28 14:28:10.750000,69.682,32.0199411,69.682,24.0979647,69.794,40.4371277,69.794,-3.7313473,69.739,30.0,69.682,0.6375336,69.682,-0.20919000000000001,69.682,0.141607,69.682,0.0009766,69.411,-0.125734,69.682,118.1237758118148,69.545,9600.0,69.545,9392.0,66.865,0.299554
2025-05-28 14:28:11,69.959,32.1683805,69.959,24.0979647,70.182,40.4371304,70.182,-3.7313484999999997,69.985,30.0,69.959,0.5976868,69.959,-0.1593834,69.959,0.0517598,69.959,-0.317395,69.899,-0.098359,69.959,97.59465529908289,70.038,9600.0,70.038,9074.0,66.865,0.299554
2025-05-28 14:28:11.250000,70.259,32.3090073,70.259,23.9573379,70.499,40.437132,70.499,-3.7313495,70.26,30.0,70.259,0.6375336,70.259,-0.34865,70.259,0.302746,70.259,-0.1679752,70.408,-0.061127,70.259,110.13629272469161,70.038,9600.0,70.038,9074.0,66.865,0.299554
2025-05-28 14:28:11.750000,70.591,32.500415999999994,70.591,23.8401489,70.884,40.4371334,70.884,-3.7313503999999997,70.715,30.0,70.591,0.7570702,70.591,-0.3187668,70.591,0.2509862,70.591,-0.1005898,70.408,-0.061127,70.591,110.82081519972014,70.59,9600.0,70.59,8286.0,66.865,0.299554
2025-05-28 14:28:12,71.184,32.8793271,71.184,23.7698355,71.186,40.437135399999995,71.186,-3.7313509999999996,70.997,30.0,71.184,0.5777634,71.184,-0.3187668,71.184,0.0224618,71.184,-0.0332044,70.91,-0.038259,71.184,106.18909613472391,71.041,9600.0,71.041,8157.0,66.865,0.299554
2025-05-28 14:28:12.500000,71.456,32.937921599999996,71.456,23.777648099999997,71.587,40.437135999999995,71.587,-3.7313506999999997,71.481,30.0,71.456,0.5976868,71.456,-0.27892,71.456,-0.0449236,71.456,-0.0351576,71.454,-0.031496,71.456,109.9830267531163,71.586,9600.0,71.586,8106.0,71.344,0.315565
2025-05-28 14:28:12.750000,71.748,33.059016899999996,71.748,23.808898499999998,71.937,40.4371383,71.937,-3.7313517,71.749,30.0,71.748,0.4980717,71.748,-0.1892666,71.748,-0.0283214,71.748,-0.034181,71.454,-0.031496,71.748,110.55598106116263,71.586,9600.0,71.586,8106.0,71.344,0.315565
2025-05-28 14:28:13,72.055,33.1879248,72.055,23.707334699999997,72.243,40.4371394,72.243,-3.7313524,71.978,30.0,72.055,0.5179951,72.055,-0.3187668,72.055,0.0380874,72.055,0.004883,71.943,-0.044507,72.055,111.63091490828243,72.052,9600.0,72.052,8234.0,71.344,0.315565
2025-05-28 14:28:13.500000,72.347,33.4496469,72.347,23.6487402,72.593,40.4371417,72.593,-3.7313528,72.481,30.0,72.347,0.5877251,72.347,-0.0996132,72.347,-0.0087894,72.347,-0.1982498,72.413,-0.06077,72.347,108.15264489378933,72.544,9600.0,72.544,9510.0,71.344,0.315565
2025-05-28 14:28:13.750000,72.674,33.5668359,72.674,23.590145699999997,72.984,40.4371429,72.984,-3.7313533999999997,72.733,30.0,72.674,0.5080334,72.674,-0.20919000000000001,72.674,-0.053713,72.674,-0.0654322,72.893,-0.059333,72.674,120.61862900497157,72.544,9600.0,72.544,9510.0,71.344,0.315565
2025-05-28 14:28:14.250000,73.28,33.828557999999994,73.28,23.590145699999997,73.282,40.437143999999996,73.282,-3.7313538,73.281,30.0,73.28,0.4582268,73.28,-0.1693432,73.28,-0.0029297999999999998,73.28,0.0498066,72.893,-0.059333,73.28,123.91747975362178,73.035,9600.0,73.035,8961.0,71.344,0.315565
2025-05-28 14:28:14.500000,73.574,33.949653299999994,73.574,23.5276449,73.659,40.4371461,73.659,-3.7313544999999997,73.458,30.0,73.574,0.5379185,73.574,-0.0996132,73.574,-0.1396538,73.574,0.15039639999999999,73.398,-0.057642,73.574,102.72432322505733,73.573,9600.0,73.573,8906.0,71.344,0.315565
2025-05-28 14:28:14.750000,73.833,34.059029699999996,73.833,23.4885819,73.979,40.4371472,73.979,-3.7313549,73.705,30.0,73.833,0.4582268,73.833,-0.2291134,73.833,-0.1152388,73.833,0.0371108,73.885,-0.05091,73.833,110.43275488909563,73.573,9600.0,73.573,8906.0,71.344,0.315565
2025-05-28 14:28:15.250000,74.162,34.3285644,74.162,23.4573315,74.345,40.437149999999995,74.345,-3.7313558,74.218,30.0,74.162,0.6375336,74.162,-0.2689583,74.162,-0.0351576,74.162,0.0273448,73.885,-0.05091,74.162,108.7257399757156,74.046,9600.0,74.046,8604.0,71.344,0.315565
2025-05-28 14:28:15.500000,74.431,34.4887227,74.431,23.476862999999998,74.681,40.4371514,74.681,-3.7313560999999997,74.47,30.0,74.431,0.6275719,74.431,-0.1892666,74.431,-0.0869174,74.431,0.122075,74.43,-0.043857,74.431,112.87357459315204,74.569,9600.0,74.569,8658.0,71.344,0.315565
2025-05-28 14:28:16,74.754,34.648880999999996,74.754,23.406549599999998,75.067,40.4371527,75.067,-3.7313563,74.973,30.0,74.754,0.6176102,74.754,-0.2291134,74.754,-0.258799,74.754,-0.059572599999999996,74.887,-0.03775,74.754,106.69926428599952,75.066,9600.0,75.066,8658.0,71.344,0.315565
2025-05-28 14:28:16.250000,75.339,35.090292899999994,75.339,23.3401425,75.422,40.437155399999995,75.422,-3.7313571,75.221,30.0,75.339,0.6574551,75.339,-0.0498066,75.339,0.0507832,75.339,0.0527364,74.887,-0.03775,75.339,112.47948432351173,75.066,9600.0,75.066,8658.0,71.344,0.315565
2025-05-28 14:28:16.750000,75.661,35.2699827,75.661,23.1799842,75.737,40.437157,75.737,-3.7313574,75.737,30.0,75.661,0.6375336,75.661,-0.20919000000000001,75.661,0.2412202,75.661,0.0058595999999999995,75.425,-0.036991,75.661,115.49759153159708,75.518,9600.0,75.518,8658.0,71.344,0.315565
2025-05-28 14:28:17,75.925,35.4379536,75.925,23.097951899999998,76.123,40.43716,76.123,-3.7313593,75.967,30.0,75.925,0.5877251,75.925,-0.3088051,75.925,0.1601624,75.925,0.2373138,75.892,-0.032374,75.925,111.5013691709775,76.02,9600.0,76.02,8631.0,75.827,0.331513
2025-05-28 14:28:17.250000,76.242,35.5981119,76.242,23.1096708,76.428,40.437161599999996,76.428,-3.7313601,76.243,30.0,76.242,0.5678017,76.242,-0.2888817,76.242,0.1982498,76.242,0.122075,76.427,-0.024423,76.242,94.48450996375873,76.02,9600.0,76.02,8631.0,75.827,0.331513
2025-05-28 14:28:17.750000,76.563,35.7778017,76.563,23.1096708,76.776,40.4371631,76.776,-3.7313608,76.718,30.0,76.563,0.6275719,76.563,-0.2689583,76.563,0.1972732,76.563,0.0205086,76.427,-0.024423,76.563,85.68406919101255,76.562,9600.0,76.562,8577.0,75.827,0.331513
2025-05-28 14:28:18,76.824,35.93796,76.824,23.0784204,77.116,40.4371657,77.116,-3.7313612999999997,76.964,30.0,76.824,0.5777634,76.824,-0.3287266,76.824,0.1640688,76.824,-0.009766,76.889,-0.012708,76.824,106.88663477714545,77.016,9600.0,77.016,8004.0,75.827,0.331513
2025-05-28 14:28:18.250000,77.422,36.367653,77.422,23.019825899999997,77.465,40.4371669,77.465,-3.7313612999999997,77.281,30.0,77.422,0.5877251,77.422,-0.3187668,77.422,0.122075,77.422,-0.039064,77.42,-0.01214,77.422,114.27446906628927,77.016,9600.0,77.016,8004.0,75.827,0.331513
2025-05-28 14:28:18.750000,77.727,36.4770294,77.727,22.879199099999997,77.815,40.4371679,77.815,-3.7313609999999997,77.728,30.0,77.727,0.48811,77.727,-0.1593834,77.727,0.1679752,77.727,-0.0605492,77.42,-0.01214,77.727,114.77516189242075,77.517,9600.0,77.517,8055.0,75.827,0.331513
2025-05-28 14:28:19,78.062,36.5981247,78.062,22.8166983,78.163,40.4371702,78.163,-3.7313595999999998,77.957,30.0,78.062,0.6375336,78.062,-0.1593834,78.062,0.2666118,78.062,0.0185554,77.886,-0.015518,78.062,106.60687246886758,78.061,9600.0,78.061,7854.0,75.827,0.331513
2025-05-28 14:28:19.500000,78.324,36.8871909,78.324,22.7502912,78.551,40.4371716,78.551,-3.7313596999999996,78.455,30.0,78.324,0.6474934,78.324,-0.1892666,78.324,0.0673854,78.324,0.09766,78.387,-0.034245,78.324,120.61862900497157,78.55,9600.0,78.55,7658.0,75.827,0.331513
2025-05-28 14:28:19.750000,78.652,37.0395366,78.652,22.6799778,78.838,40.4371741,78.838,-3.7313601,78.71,30.0,78.652,0.5678017,78.652,-0.2390751,78.652,0.0664088,78.652,-0.1337942,78.387,-0.034245,78.652,108.10362793639847,78.55,9600.0,78.55,7658.0,75.827,0.331513
2025-05-28 14:28:20,78.94,37.1684445,78.94,22.6096644,79.241,40.4371753,79.241,-3.7313604999999996,78.944,30.0,78.94,0.5279568,78.94,-0.1892666,78.94,0.1914136,78.94,0.0800812,78.938,-0.068927,78.94,110.44954485459199,79.012,9600.0,79.012,9103.0,75.827,0.331513
2025-05-28 14:28:20.500000,79.561,37.4496981,79.561,22.5081006,79.567,40.4371766,79.567,-3.7313611,79.453,30.0,79.561,0.5976868,79.561,-0.3088051,79.561,0.2070392,79.561,-0.1132856,79.385,-0.093673,79.561,115.30126641886419,79.558,9600.0,79.558,9600.0,75.827,0.331513
2025-05-28 14:28:20.750000,79.814,37.5903249,79.814,22.4690376,79.912,40.4371794,79.912,-3.7313622,79.728,30.0,79.814,0.5379185,79.814,-0.3187668,79.814,0.2744246,79.814,-0.0283214,79.867,-0.096437,79.814,108.16589872018848,79.558,9600.0,79.558,9600.0,75.827,0.331513
2025-05-28 14:28:21.250000,80.138,37.8989226,80.138,22.429974599999998,80.25,40.4371807,80.25,-3.7313625,80.197,30.0,80.138,0.6076485,80.138,-0.1294983,80.138,0.1015664,80.138,-0.0029297999999999998,79.867,-0.096437,80.138,104.93143985101995,80.006,9600.0,80.006,8740.0,75.827,0.331513
2025-05-28 14:28:21.500000,80.414,38.0278305,80.414,22.379192699999997,80.642,40.4371832,80.642,-3.7313631999999997,80.462,30.0,80.414,0.5279568,80.414,-0.2291134,80.414,0.1103558,80.414,0.1113324,80.413,-0.084505,80.414,118.6730643370451,80.51,9600.0,80.51,8523.0,80.326,0.347049
2025-05-28 14:28:21.750000,80.719,38.1684573,80.719,22.289347799999998,81.01,40.437184099999996,81.01,-3.7313625999999998,80.72,30.0,80.719,0.6076485,80.719,-0.1892666,80.719,-0.1132856,80.719,-0.1250048,80.858,-0.077245,80.719,112.83367989162282,80.51,9600.0,80.51,8523.0,80.326,0.347049
2025-05-28 14:28:22.250000,81.019,38.277833699999995,81.019,22.2073155,81.352,40.437185299999996,81.352,-3.7313631999999997,81.197,30.0,81.019,0.6375336,81.019,-0.2291134,81.019,-0.0556662,81.019,0.1298878,80.858,-0.077245,81.019,116.92768660595048,81.016,9600.0,81.016,8822.0,80.326,0.347049
2025-05-28 14:28:22.500000,81.607,38.707526699999995,81.607,22.1565336,81.693,40.437188,81.693,-3.7313642,81.455,30.0,81.607,0.7570702,81.607,-0.2291134,81.607,0.156256,81.607,0.0625024,81.356,-0.064674,81.607,118.88664153901877,81.504,9600.0,81.504,8658.0,80.326,0.347049
2025-05-28 14:28:23,81.911,38.8989354,81.911,22.187783999999997,82.015,40.4371897,82.015,-3.7313647999999997,81.924,30.0,81.911,0.7471085,81.911,-0.2988434,81.911,0.1347708,81.911,0.3086056,81.909,-0.050444,81.911,115.01685359366931,82.013,9600.0,82.013,8286.0,80.326,0.347049
2025-05-28 14:28:23.250000,82.213,39.0786252,82.213,22.137002099999997,82.387,40.437192599999996,82.387,-3.7313650999999997,82.214,30.0,82.213,0.6375336,82.213,-0.2589966,82.213,-0.009766,82.213,0.2021562,81.909,-0.050444,82.213,110.8067260766979,82.013,9600.0,82.013,8286.0,80.326,0.347049
2025-05-28 14:28:23.500000,82.567,39.219252,82.567,22.097939099999998,82.711,40.4371939,82.711,-3.7313652999999998,82.445,30.0,82.567,0.5877251,82.567,-0.0796917,82.567,-0.0302746,82.567,0.1601624,82.394,-0.045276,82.567,121.6075491489426,82.565,9600.0,82.565,8029.0,80.326,0.347049
2025-05-28 14:28:24,82.797,39.3676914,82.797,22.019813099999997,83.094,40.4371952,83.094,-3.7313653999999996,82.94,30.0,82.797,0.4781502,82.797,-0.1593834,82.797,-0.0351576,82.797,0.3545058,82.853,-0.049873,82.797,99.61961183296356,82.993,9600.0,82.993,7707.0,80.326,0.347049
2025-05-28 14:28:24.250000,83.098,39.6684765,83.098,22.000281599999997,83.445,40.437198099999996,83.445,-3.7313666999999997,83.186,30.0,83.098,0.6574551,83.098,-0.38849680000000003,83.098,-0.1113324,83.098,0.0742216,83.353,-0.073952,83.098,112.38011349704767,82.993,9600.0,82.993,7707.0,80.326,0.347049
2025-05-28 14:28:24.750000,83.737,39.988793099999995,83.737,21.957312299999998,83.739,40.4371995,83.739,-3.7313671999999998,83.738,30.0,83.737,0.6076485,83.737,-0.2490349,83.737,-0.1591858,83.737,-0.011719199999999999,83.353,-0.073952,83.737,118.47425212652347,83.495,9600.0,83.495,7538.0,80.326,0.347049
2025-05-28 14:28:25,84.057,40.109888399999996,84.057,21.9182493,84.123,40.4372018,84.123,-3.7313684,83.936,30.0,84.057,0.4582268,84.057,-0.20919000000000001,84.057,-0.1005898,84.057,0.136724,83.879,-0.113663,84.057,110.28239550467781,84.041,9600.0,84.041,7562.0,80.326,0.347049
2025-05-28 14:28:25.250000,84.3,40.2387963,84.3,21.8869989,84.486,40.4372031,84.486,-3.7313690999999998,84.182,30.0,84.3,0.4681885,84.3,-0.27892,84.3,-0.1601624,84.3,0.3144652,84.367,-0.163904,84.3,100.49133932120127,84.041,9600.0,84.041,7562.0,80.326,0.347049
2025-05-28 14:28:25.500000,84.651,40.539581399999996,84.651,21.859654799999998,84.793,40.4372044,84.793,-3.7313696,84.489,30.0,84.651,0.4582268,84.651,-0.20919000000000001,84.651,0.0009766,84.651,0.0957068,84.367,-0.163904,84.651,116.56505117707799,84.494,9600.0,84.494,7854.0,80.326,0.347049
2025-05-28 14:28:26,84.906,40.6567704,84.906,21.7698099,85.149,40.4372068,85.149,-3.7313707,84.94,30.0,84.906,0.5080334,84.906,-0.1793049,84.906,-0.09766,84.906,0.1357474,84.903,-0.225408,84.906,112.87357459315204,84.989,7904.0,84.989,9600.0,84.806,0.362224
2025-05-28 14:28:26.500000,85.198,40.7973972,85.198,21.7502784,85.53,40.437208399999996,85.53,-3.7313718999999996,85.441,30.0,85.198,0.6474934,85.198,-0.3586117,85.198,0.0,85.198,-0.15039639999999999,85.355,-0.228482,85.198,106.78255076237551,85.529,7879.0,85.529,9600.0,84.806,0.362224
2025-05-28 14:28:26.750000,85.791,41.156776799999996,85.791,21.719027999999998,85.859,40.43721,85.859,-3.7313731,85.66,30.0,85.791,0.6275719,85.791,-0.2490349,85.791,-0.1132856,85.791,0.0410172,85.355,-0.228482,85.791,110.35322414997972,85.529,7879.0,85.529,9600.0,84.806,0.362224
2025-05-28 14:28:27,86.117,41.4888123,86.117,21.7073091,86.205,40.437213,86.205,-3.731375,85.932,30.0,86.117,0.5478802,86.117,-0.27892,86.117,-0.1162154,86.117,0.351576,85.866,-0.184604,86.117,108.71169196848592,85.986,9600.0,85.986,9421.0,84.806,0.362224
2025-05-28 14:28:27.500000,86.398,41.6489706,86.398,21.6369957,86.581,40.437214399999995,86.581,-3.731376,86.427,30.0,86.398,0.6076485,86.398,-0.2390751,86.398,-0.4072422,86.398,0.24415,86.352,-0.140649,86.398,94.3322615990095,86.481,8577.0,86.481,9600.0,84.806,0.362224
2025-05-28 14:28:27.750000,86.693,41.79741,86.693,21.617464199999997,86.893,40.437217,86.893,-3.7313769999999997,86.694,30.0,86.693,0.5478802,86.693,-0.2490349,86.693,-0.3164184,86.693,0.2363372,86.842,-0.06949,86.693,108.16589872018848,86.481,8577.0,86.481,9600.0,84.806,0.362224
2025-05-28 14:28:28.250000,87.035,41.9302242,87.035,21.5393382,87.23,40.4372179,87.23,-3.7313766,87.155,30.0,87.035,0.5279568,87.035,-0.1593834,87.035,-0.2998162,87.035,0.1845774,86.842,-0.06949,87.035,117.71853115091785,87.032,9600.0,87.032,8312.0,84.806,0.362224
2025-05-28 14:28:28.500000,87.283,42.0396006,87.283,21.457305899999998,87.641,40.4372197,87.641,-3.7313756999999996,87.422,30.0,87.283,0.5478802,87.283,-0.1593834,87.283,-0.3584122,87.283,0.1377006,87.355,-0.008758,87.283,116.96572512073718,87.534,9600.0,87.534,7954.0,84.806,0.362224
2025-05-28 14:28:28.750000,87.884,42.3481983,87.884,21.386992499999998,87.934,40.4372208,87.934,-3.731376,87.669,30.0,87.884,0.5877251,87.884,-0.1494217,87.884,-0.1718816,87.884,0.23829039999999999,87.836,0.037171,87.884,113.19850677170126,87.534,9600.0,87.534,7954.0,84.806,0.362224
2025-05-28 14:28:29.250000,88.187,42.477106199999994,88.187,21.328398,88.272,40.437222,88.272,-3.7313758999999997,88.187,30.0,88.187,0.5976868,88.187,-0.0597683,88.187,-0.2207116,88.187,0.1718816,87.836,0.037171,88.187,119.63831988015195,87.981,9600.0,87.981,7325.0,84.806,0.362224
2025-05-28 14:28:29.500000,88.524,42.6099204,88.524,21.2776161,88.618,40.4372243,88.618,-3.731376,88.423,30.0,88.524,0.5279568,88.524,-0.0996132,88.524,-0.029298,88.524,0.2627054,88.349,0.060487,88.524,118.47425212652347,88.52,9600.0,88.52,6871.0,84.806,0.362224
2025-05-28 14:28:30,88.829,42.7505472,88.829,21.308866499999997,89.024,40.437225399999996,89.024,-3.731376,88.917,30.0,88.829,0.5578419,88.829,-0.0498066,88.829,-0.0019532,88.829,0.1962966,88.834,0.039915,88.829,108.08350296560576,89.023,9600.0,89.023,7538.0,84.806,0.362224
2025-05-28 14:28:30.250000,89.116,43.000550399999995,89.116,21.3479295,89.373,40.437227899999996,89.373,-3.7313756999999996,89.146,30.0,89.116,0.5976868,89.116,-0.0996132,89.116,-0.0126958,89.116,0.2451266,88.834,0.039915,89.116,104.03624346792648,89.023,9600.0,89.023,7538.0,89.285,0.377344
2025-05-28 14:28:30.500000,89.38,43.1372709,89.38,21.4182429,89.711,40.4372293,89.711,-3.7313763,89.426,30.0,89.38,0.6275719,89.38,-0.20919000000000001,89.38,-0.0849642,89.38,0.087894,89.378,0.005205,89.38,106.29399026508906,89.474,9600.0,89.474,8685.0,89.285,0.377344
2025-05-28 14:28:31,90.022,43.457587499999995,90.022,21.386992499999998,90.031,40.437230799999995,90.031,-3.7313763,89.912,30.0,90.022,0.5877251,90.022,-0.13946,90.022,-0.0166022,90.022,0.09766,89.844,-0.035053,90.022,112.83371417664846,90.018,9600.0,90.018,7755.0,89.285,0.377344
2025-05-28 14:28:31.250000,90.284,43.60993319999999,90.284,21.379179899999997,90.373,40.4372335,90.373,-3.7313761999999997,90.167,30.0,90.284,0.5379185,90.284,-0.1494217,90.284,-0.2128988,90.284,-0.0126958,90.323,-0.091029,90.284,109.72218813142395,90.018,9600.0,90.018,7755.0,89.285,0.377344
2025-05-28 14:28:31.750000,90.599,43.91853089999999,90.599,21.3479295,90.723,40.4372349,90.723,-3.7313764,90.658,30.0,90.599,0.6176102,90.599,-0.1693432,90.599,-0.09766,90.599,-0.0156256,90.323,-0.091029,90.599,116.13090647030462,90.449,9131.0,90.449,9600.0,89.285,0.377344
2025-05-28 14:28:32,90.885,44.0591577,90.885,21.2971476,91.107,40.4372362,91.107,-3.7313769,90.913,30.0,90.885,0.5777634,90.885,-0.20919000000000001,90.885,0.1669986,90.885,0.0429704,90.841,-0.099959,90.885,117.32391046964925,90.965,9600.0,90.965,9131.0,89.285,0.377344
2025-05-28 14:28:32.250000,91.185,44.188065599999995,91.185,21.2580846,91.416,40.4372386,91.416,-3.7313777999999997,91.186,30.0,91.185,0.5578419,91.185,-0.3187668,91.185,0.0351576,91.185,-0.0185554,91.371,-0.109014,91.185,120.6506901465356,90.965,9600.0,90.965,9131.0,89.285,0.377344
2025-05-28 14:28:32.750000,91.511,44.3404113,91.511,21.1799586,91.809,40.4372399,91.809,-3.7313782,91.662,30.0,91.511,0.5678017,91.511,-0.1992283,91.511,-0.0693386,91.511,0.0996132,91.371,-0.109014,91.511,102.03054552843932,91.508,9600.0,91.508,9046.0,89.285,0.377344
2025-05-28 14:28:33,92.116,44.7896358,92.116,21.1369893,92.118,40.4372427,92.118,-3.7313785,91.908,30.0,92.116,0.5478802,92.116,-0.1892666,92.116,0.073245,92.116,0.078128,91.836,-0.11022,92.116,113.45903062929098,91.964,9600.0,91.964,8795.0,89.285,0.377344
2025-05-28 14:28:33.500000,92.37,44.9497941,92.37,21.1291767,92.52,40.4372441,92.52,-3.731379,92.404,30.0,92.37,0.5678017,92.37,-0.27892,92.37,-0.1836008,92.37,0.11914519999999999,92.37,-0.102044,92.37,107.30044419874167,92.518,7780.0,92.518,9600.0,89.285,0.377344
2025-05-28 14:28:33.750000,92.694,45.1099524,92.694,21.1799586,92.847,40.4372456,92.847,-3.7313799,92.695,30.0,92.694,0.6973019,92.694,-0.4084183,92.694,-0.0820344,92.694,-0.0273448,92.37,-0.102044,92.694,109.76714977376135,92.518,7780.0,92.518,9600.0,89.285,0.377344
2025-05-28 14:28:34,93.012,45.2779233,93.012,21.117457799999997,93.167,40.4372488,93.167,-3.7313813999999996,92.904,30.0,93.012,0.6674168,93.012,-0.2689583,93.012,-0.0771514,93.012,0.1386772,92.851,-0.018319,93.012,117.8014107247129,93.01,7879.0,93.01,9600.0,89.285,0.377344
2025-05-28 14:28:34.500000,93.257,45.469331999999994,93.257,21.0393318,93.57,40.4372505,93.57,-3.7313823999999998,93.398,30.0,93.257,0.6474934,93.257,-0.3785351,93.257,-0.0654322,93.257,0.3154418,93.339,0.118774,93.257,106.83747609223518,93.454,7854.0,93.454,9600.0,89.285,0.377344
2025-05-28 14:28:34.750000,93.572,45.8091801,93.572,20.9885499,93.905,40.437253399999996,93.905,-3.7313831,93.651,30.0,93.572,0.6773785,93.572,-0.0298832,93.572,-0.0107426,93.572,0.034181,93.817,0.281586,93.572,111.80140948635182,93.454,7854.0,93.454,9600.0,93.764,0.392625
2025-05-28 14:28:35.250000,94.206,46.1490282,94.206,20.9494869,94.208,40.437255,94.208,-3.7313842999999998,94.206,30.0,94.206,0.6275719,94.206,-0.06973,94.206,-0.2402436,94.206,0.16895179999999999,93.817,0.281586,94.206,112.10933841930965,93.968,4245.0,93.968,3435.0,93.764,0.392625
2025-05-28 14:28:35.500000,94.508,46.309186499999996,94.508,20.957299499999998,94.592,40.4372565,94.592,-3.7313851,94.396,30.0,94.508,0.5379185,94.508,0.0896515,94.508,-0.166022,94.508,0.1210984,94.319,0.446995,94.508,97.72184121386127,94.506,5775.0,94.506,-3615.0,93.764,0.392625
2025-05-28 14:28:36.250000,95.09,46.598252699999996,95.09,20.937768,95.256,40.437260099999996,95.256,-3.7313864,95.144,30.0,95.09,0.3685734,95.09,-0.0498066,95.09,0.0312512,95.09,0.1738348,94.808,0.506039,95.09,108.43494882292202,95.007,7545.0,95.007,-5895.0,93.764,0.392625
2025-05-28 14:28:36.500000,95.354,46.8404433,95.354,20.859641999999997,95.598,40.4372623,95.598,-3.7313883,95.396,30.0,95.354,0.2888817,95.354,-0.0796917,95.354,-0.0419938,95.354,-0.0507832,95.318,0.362586,95.354,120.57926592217082,95.462,2865.0,95.462,-1305.0,93.764,0.392625
