X,Y
-8.264338134983421469e+01,-3.028522292256083404e+01
-8.259835404279532156e+01,-3.014527171073280698e+01
-8.255425319671456919e+01,-3.000579194103976732e+01
-8.251107099060838834e+01,-2.986678070760806136e+01
-8.246879959454652465e+01,-2.972823510267038216e+01
-8.242743116998552466e+01,-2.959015221671294071e+01
-8.238695787010226468e+01,-2.945252913862269395e+01
-8.234737184012624311e+01,-2.931536295583403273e+01
-8.230866521767131871e+01,-2.917865075447516077e+01
-8.227083013306703663e+01,-2.904238961951430653e+01
-8.223385870968832023e+01,-2.890657663490524243e+01
-8.219774306428556088e+01,-2.877120888373281105e+01
-8.216247530731317283e+01,-2.863628344835793627e+01
-8.212804754325766510e+01,-2.850179741056228622e+01
-8.209445187096542895e+01,-2.836774785169279056e+01
-8.206168038396853603e+01,-2.823413185280536197e+01
-8.202972517081119008e+01,-2.810094649480874551e+01
-8.199857831537454445e+01,-2.796818885860774273e+01
-8.196823189720085168e+01,-2.783585602524605562e+01
-8.193867799181747102e+01,-2.770394507604908796e+01
-8.190990867105885798e+01,-2.757245309276579093e+01
-8.188191600338912224e+01,-2.744137715771077168e+01
-8.185469205422285199e+01,-2.731071435390562385e+01
-8.182822888624541235e+01,-2.718046176521995960e+01
-8.180251855973300223e+01,-2.705061647651233159e+01
-8.177755313287056538e+01,-2.692117557377027026e+01
-8.175332466207026982e+01,-2.679213614425039935e+01
-8.172982520228853787e+01,-2.666349527661799002e+01
-8.170704680734198178e+01,-2.653525006108601403e+01
-8.168498153022351005e+01,-2.640739758955414374e+01
-8.166362142341603203e+01,-2.627993495574689220e+01
-8.164295853920695833e+01,-2.615285925535175693e+01
-8.162298493000072597e+01,-2.602616758615678449e+01
-8.160369264863084027e+01,-2.589985704818772305e+01
-8.158507374867149053e+01,-2.577392474384497234e+01
-8.156712028474728982e+01,-2.564836777803974144e+01
-8.154982431284305733e+01,-2.552318325833019941e+01
-8.153317789061247822e+01,-2.539836829505700777e+01
-8.151717307768548437e+01,-2.527392000147840534e+01
