X,Y
-3.171471319943427716e+02,-4.103040759916456182e+02
-3.183186055701135047e+02,-4.131287793756063706e+02
-3.195379917206712435e+02,-4.159704996975749509e+02
-3.208068171786271705e+02,-4.188219011296778831e+02
-3.221264334750039779e+02,-4.216756891219962426e+02
-3.234980173902421825e+02,-4.245246266037798364e+02
-3.249225719045106189e+02,-4.273615496529837401e+02
-3.264009276252141376e+02,-4.301793826158618117e+02
-3.279337446691791342e+02,-4.329711526600415255e+02
-3.295215149766294189e+02,-4.357300037461101851e+02
-3.311645650338541031e+02,-4.384492100044319614e+02
-3.328630589812322000e+02,-4.411221885054657150e+02
-3.346170020831810916e+02,-4.437425114134378532e+02
-3.364262445365542362e+02,-4.463039175147892479e+02
-3.382904855939865456e+02,-4.488003231142607774e+02
-3.402092779788288226e+02,-4.512258322930526901e+02
-3.421820325683702890e+02,-4.535747465248267076e+02
-3.442080233222974925e+02,-4.558415736468028854e+02
-3.462863924335546244e+02,-4.580210361845298053e+02
-3.484161556790488703e+02,-4.601080790302112860e+02
-3.505962079480367493e+02,-4.620978764758277748e+02
-3.528253289263471402e+02,-4.639858386034466093e+02
-3.551021889150757147e+02,-4.657676170363781125e+02
-3.574253547628295564e+02,-4.674391100559755046e+02
-3.597932958910817547e+02,-4.689964670899526595e+02
-3.622043903927914812e+02,-4.704360925792435069e+02
-3.646569311849359565e+02,-4.717546492313646809e+02
-3.671491321962503775e+02,-4.729490606692797314e+02
-3.696791345720733375e+02,-4.740165134856849818e+02
-3.722450128788060510e+02,-4.749544587134844278e+02
-3.748447812912253312e+02,-4.757606127241484728e+02
-3.774763997464912677e+02,-4.764329575663502396e+02
-3.801377800494432222e+02,-4.769697407580920867e+02
-3.828267919144620919e+02,-4.773694745462209994e+02
-3.855412689298768782e+02,-4.776309346478436169e+02
-3.882790144316756482e+02,-4.777531584888593557e+02
-3.910378072739562754e+02,-4.777354429553005843e+02
-3.938154074843153012e+02,-4.775773416737382604e+02
-3.966095617931336506e+02,-4.772786618375012608e+02
-3.994180090264018759e+02,-4.768394605958288821e+02
-4.022384853525413746e+02,-4.762600410235519917e+02
-4.050687293743541773e+02,-4.755409476891716736e+02
-4.079064870579848616e+02,-4.746829618395309467e+02
-4.107495164915278565e+02,-4.736870962195698098e+02
-4.135955924665714178e+02,-4.725545895457980237e+02
-4.164425108767523511e+02,-4.712869006523974349e+02
-4.192880929280411237e+02,-4.698857023289385211e+02
-4.221301891561398065e+02,-4.683528748687785423e+02
-4.249666832471613702e+02,-4.666904993474070125e+02
-4.277954956582393038e+02,-4.649008506498194606e+02
-4.306145870355319403e+02,-4.629863902662087298e+02
-4.334219614276054813e+02,-4.609497588750809882e+02
-4.362156692927845256e+02,-4.587937687328440006e+02
-4.389938102997578540e+02,-4.565213958889142987e+02
-4.417545359211221694e+02,-4.541357722450632082e+02
-4.444960518202703952e+02,-4.516401774777385754e+02
-4.472166200324565466e+02,-4.490380308417869628e+02
-4.499145609413740203e+02,-4.463328828737625713e+02
-4.525882550531854918e+02,-4.435284070128861913e+02
-4.552361445702272817e+02,-4.406283911572274405e+02
-4.578567347672333199e+02,-4.376367291725836139e+02
-4.604485951732403350e+02,-4.345574123710724166e+02
-4.630103605627234060e+02,-4.313945209761063211e+02
-4.655407317600127044e+02,-4.281522155901609494e+02
-4.680384762611978431e+02,-4.248347286811642221e+02
-4.705024286782511354e+02,-4.214463561031141126e+02
-4.729314910102858107e+02,-4.179914486659813520e+02
-4.753246327471644008e+02,-4.144744037695236329e+02
-4.776808908109991876e+02,-4.108996571152416664e+02
-4.799993693412369566e+02,-4.072716745101451465e+02
-4.822792393292963880e+02,-4.035949437755706981e+02
-4.845197381089044484e+02,-3.998739667737737591e+02
-4.867201687084135528e+02,-3.961132515644782757e+02
-4.888798990716076673e+02,-3.923173047031165765e+02
-4.909983611535466821e+02,-3.884906236918852187e+02
-4.930750498981670944e+02,-3.846376895942608485e+02
-4.951095221044280379e+02,-3.807629598230691954e+02
-4.971013951878153989e+02,-3.768708611116119300e+02
-4.990503458441529574e+02,-3.729657826768861923e+02
-5.009561086226091788e+02,-3.690520695833005220e+02
-5.028184744148367145e+02,-3.651340163147709745e+02
-5.046372888671946271e+02,-3.612158605625419341e+02
-5.064124507229071810e+02,-3.573017772354597810e+02
-5.081439101010659556e+02,-3.533958726989585557e+02
-5.098316667192424916e+02,-3.495021792483839249e+02
