fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah,t_static_control,static_control,Profundidad,Temperatura,pH,DO_SAT,DO,Blue,Chl
2014-05-24 23:59:41,15.91,-0.027344099999999996,15.91,0.4882875,16.192,39.7947342,16.192,-4.0836942,15.951,30.0,15.91,-0.0298832,15.91,0.2490349,15.91,-0.0673854,15.91,0.004883,16.151,1.700063,15.91,-5.71037673483446,16.031,7412.0,16.031,-260.0,13.26,0.0,15.75,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,16.272,-0.058594499999999994,16.272,0.5898513,16.554,39.7947341,16.554,-4.0836928,16.473,30.0,16.272,-0.0298832,16.272,0.2988434,16.272,-0.0371108,16.272,0.0507832,16.151,1.700063,16.272,-7.124848220946374,16.553,4976.0,16.553,2647.0,13.26,0.0,15.75,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,16.633,-0.058594499999999994,16.633,0.7070403,16.914,39.7947339,16.914,-4.0836916,16.714,30.0,16.633,-0.0398449,16.633,0.3187668,16.633,0.0400406,16.633,0.0205086,16.634,1.709189,16.633,-7.5944763416417,16.553,4976.0,16.553,2647.0,13.26,0.0,16.754,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,16.955,-0.078126,16.955,0.7968852,17.236,39.794733799999996,17.236,-4.0836901999999995,17.235,30.0,16.955,-0.0398449,16.955,0.2988434,16.955,0.0644556,16.955,0.0869174,17.155,1.716567,16.955,-7.5944763416417,17.035,5427.0,17.035,2945.0,13.26,0.0,16.754,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,17.316,-0.078126,17.316,0.9179805,17.596,39.794733699999995,17.596,-4.0836891,17.476,30.0,17.316,-0.0398449,17.316,0.2988434,17.316,0.0312512,17.316,0.0224618,17.155,1.716567,17.316,-9.162225127285861,17.557,5836.0,17.557,3223.0,13.26,0.0,16.754,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,17.677,-0.10937639999999998,17.677,1.0195443,17.957,39.7947335,17.957,-4.0836877,17.717,30.0,17.677,-0.0498066,17.677,0.3088051,17.677,0.0459002,17.677,-0.0185554,17.636,1.722456,17.677,-8.88053413640982,17.557,5836.0,17.557,3223.0,17.757,0.0,17.757,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,18.038,-0.11718899999999999,18.038,1.1484522,18.318,39.7947334,18.318,-4.0836865,18.238,30.0,18.038,-0.0498066,18.038,0.3187668,18.038,0.0380874,18.038,-0.0664088,18.157,1.727658,18.038,-6.709706264183516,18.039,6205.0,18.039,3463.0,17.757,0.0,17.757,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,18.358,-0.1367205,18.358,1.2695474999999998,18.639,39.794733199999996,18.639,-4.0836849,18.478,30.0,18.358,-0.0398449,18.358,0.3386883,18.358,-0.011719199999999999,18.358,0.004883,18.639,1.732667,18.358,-9.462272981252603,18.559,6549.0,18.559,3667.0,17.757,0.0,17.757,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,18.719,-0.156252,18.719,1.4179868999999998,19.0,39.794733099999995,19.0,-4.0836835,18.959,30.0,18.719,-0.0597683,18.719,0.3586117,18.719,0.0449236,18.719,-0.0126958,18.639,1.732667,18.719,-8.972567542849982,18.559,6549.0,18.559,3667.0,17.757,0.0,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,19.08,-0.18750239999999999,19.08,1.5390822,19.36,39.7947328,19.36,-4.0836817,19.24,30.0,19.08,-0.0597683,19.08,0.3785351,19.08,0.0849642,19.08,-0.0205086,19.16,1.737795,19.08,-9.926212370465532,19.041,6873.0,19.041,3835.0,17.757,0.0,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,19.4,-0.1992213,19.4,1.7070530999999998,19.681,39.794732599999996,19.681,-4.0836802,19.481,30.0,19.4,-0.06973,19.4,0.3984585,19.4,-0.011719199999999999,19.4,0.04883,19.641,1.743251,19.4,-9.246106987742614,19.561,7182.0,19.561,3971.0,17.757,0.0,18.759,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,19.762,-0.22656539999999997,19.762,1.8398672999999999,20.043,39.7947324,20.043,-4.0836781,19.962,30.0,19.762,-0.06973,19.762,0.4283417,19.762,-0.0136724,19.762,-0.0166022,19.641,1.743251,19.762,-9.86581696906977,20.042,7477.0,20.042,4076.0,17.757,0.0,19.761,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,20.122,-0.2500032,20.122,2.0273697,20.403,39.7947321,20.403,-4.0836764,20.202,30.0,20.122,-0.0796917,20.122,0.4582268,20.122,0.014649,20.122,0.009766,20.162,1.74918,20.122,-10.407557205942913,20.042,7477.0,20.042,4076.0,17.757,0.0,19.761,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,20.484,-0.27734729999999996,20.484,2.1797153999999996,20.766,39.7947318,20.766,-4.0836741,20.724,30.0,20.484,-0.0896515,20.484,0.48811,20.484,0.1425836,20.484,0.0507832,20.644,1.75568,20.484,-10.203817058058556,20.564,7637.0,20.564,4029.0,17.757,0.0,20.764,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,20.805,-0.3085977,20.805,2.3984682,21.086,39.7947316,21.086,-4.0836722,20.965,30.0,20.805,-0.0896515,20.805,0.4980717,20.805,-0.0478534,20.805,-0.0400406,20.644,1.75568,20.805,-9.819139754780752,21.045,7703.0,21.045,3861.0,17.757,0.0,20.764,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,21.166,-0.3476607,21.166,2.5586265,21.447,39.7947312,21.447,-4.0836698,21.206,30.0,21.166,-0.0896515,21.166,0.5179951,21.166,-0.029298,21.166,-0.0771514,21.166,1.762723,21.166,-10.885394542714408,21.045,7703.0,21.045,3861.0,17.757,0.0,20.764,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,21.528,-0.36719219999999997,21.528,2.7695667,21.808,39.7947309,21.808,-4.0836679,21.728,30.0,21.528,-0.0996132,21.528,0.5179951,21.528,-0.0625024,21.528,-0.0322278,21.648,1.770267,21.528,-11.725003850785694,21.568,7791.0,21.568,3709.0,17.757,0.0,21.768,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,21.888,-0.41797409999999996,21.888,2.929725,22.169,39.7947306,22.169,-4.0836653,21.968,30.0,21.888,-0.1095749,21.888,0.5279568,21.888,0.0761748,21.888,-0.1162154,22.168,1.778303,21.888,-11.513719634227076,22.048,7885.0,22.048,3569.0,17.757,0.0,21.768,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,22.209,-0.44922449999999997,22.209,3.1562903999999996,22.49,39.7947303,22.49,-4.0836634,22.49,30.0,22.209,-0.1095749,22.209,0.5379185,22.209,0.0253916,22.209,0.0126958,22.168,1.778303,22.209,-11.513719634227076,22.048,7885.0,22.048,3569.0,22.249,0.0,21.768,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,22.571,-0.4882875,22.571,3.3281675999999996,22.851,39.7947299,22.851,-4.0836608,22.731,30.0,22.571,-0.1095749,22.571,0.5379185,22.571,0.0224618,22.571,0.0791046,22.651,1.786824,22.571,-11.309817841269819,22.571,7980.0,22.571,3437.0,22.249,0.0,22.731,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,22.932,-0.5273504999999999,22.932,3.5469204,23.213,39.794729499999995,23.213,-4.0836588,22.972,30.0,22.932,-0.1095749,22.932,0.5478802,22.932,-0.0068362,22.932,0.023438399999999998,23.132,1.795823,22.932,-12.307926156222301,23.052,8071.0,23.052,3312.0,22.249,0.0,22.731,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,23.253,-0.5781324,23.253,3.7187976,23.535,39.7947291,23.535,-4.0836562,23.453,30.0,23.253,-0.1195366,23.253,0.5478802,23.253,0.011719199999999999,23.253,0.0966834,23.132,1.795823,23.253,-13.069248457662043,23.535,8156.0,23.535,3195.0,22.249,0.0,22.731,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,23.614,-0.6093828,23.614,3.9375503999999997,23.895,39.7947288,23.895,-4.0836542,23.735,30.0,23.614,-0.1294983,23.614,0.5578419,23.614,-0.0263682,23.614,0.0019532,23.654,1.805285,23.614,-13.069248457662043,23.535,8156.0,23.535,3195.0,22.249,0.0,23.735,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,23.976,-0.6679773,23.976,4.128959099999999,24.256,39.794728299999996,24.256,-4.0836515,24.216,30.0,23.976,-0.1294983,23.976,0.5578419,23.976,-0.0205086,23.976,-0.019532,24.136,1.815194,23.976,-12.847672885790566,24.056,8236.0,24.056,3085.0,22.249,0.0,23.735,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,24.336,-0.7070403,24.336,4.359430799999999,24.617,39.7947279,24.617,-4.0836494,24.457,30.0,24.336,-0.1294983,24.336,0.5678017,24.336,-0.0322278,24.336,0.0615258,24.136,1.815194,24.336,-13.799479051551799,24.538,8311.0,24.538,2981.0,22.249,0.0,23.735,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,24.658,-0.7578221999999999,24.658,4.5274016999999995,24.939,39.7947274,24.939,-4.0836467,24.738,30.0,24.658,-0.13946,24.658,0.5678017,24.658,-0.0566428,24.658,0.0996132,24.657,1.825527,24.658,-14.743581710985664,24.538,8311.0,24.538,2981.0,22.249,0.0,24.738,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,25.021,-0.7968852,25.021,4.769592299999999,25.3,39.794727,25.3,-4.0836445999999995,25.22,30.0,25.021,-0.1494217,25.021,0.5678017,25.021,0.0166022,25.021,-0.0371108,25.139,1.836263,25.021,-14.500178946368056,25.059,8380.0,25.059,2885.0,22.249,0.0,24.738,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,25.38,-0.8671985999999999,25.38,4.9375632,25.662,39.794726499999996,25.662,-4.0836419,25.461,30.0,25.38,-0.1494217,25.38,0.5777634,25.38,0.0175788,25.38,0.0205086,25.662,1.847376,25.38,-14.500178946368056,25.542,8443.0,25.542,2795.0,22.249,0.0,24.738,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,25.702,-0.9062615999999999,25.702,5.179753799999999,25.984,39.794726,25.984,-4.083639799999999,25.983,30.0,25.702,-0.1494217,25.702,0.5777634,25.702,-0.0087894,25.702,0.0380874,25.662,1.847376,25.702,-15.422197545273947,25.542,8443.0,25.542,2795.0,22.249,0.0,25.742,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,26.064,-0.9687623999999999,26.064,5.3477247,26.345,39.7947254,26.345,-4.0836369999999995,26.224,30.0,26.064,-0.1593834,26.064,0.5777634,26.064,0.019532,26.064,0.0410172,26.144,1.858842,26.064,-15.422197545273947,26.064,8501.0,26.064,2712.0,22.249,0.0,25.742,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,26.425,-1.0195443,26.425,5.5977279,26.706,39.794725,26.706,-4.0836349,26.465,30.0,26.425,-0.1593834,26.425,0.5777634,26.425,-0.0507832,26.425,-0.078128,26.666,1.870635,26.425,-16.07345531540688,26.546,8553.0,26.546,2635.0,22.249,0.0,25.742,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,26.787,-1.0898576999999998,26.787,5.7774177,27.068,39.7947244,27.068,-4.0836321,26.988,30.0,26.787,-0.1693432,26.787,0.5877251,26.787,-0.0527364,26.787,0.0253916,26.666,1.870635,26.787,-16.07345531540688,27.068,8601.0,27.068,2565.0,26.747,0.0,26.747,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,27.108,-1.1367333,27.108,6.027420899999999,27.389,39.7947239,27.389,-4.083629999999999,27.229,30.0,27.108,-0.1693432,27.108,0.5877251,27.108,-0.0312512,27.108,0.0068362,27.148,1.882729,27.108,-17.85024719120992,27.068,8601.0,27.068,2565.0,26.747,0.0,26.747,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,27.47,-1.2070466999999998,27.47,6.207110699999999,27.751,39.7947232,27.751,-4.0836272,27.711,30.0,27.47,-0.1892666,27.47,0.5877251,27.47,-0.011719199999999999,27.47,-0.0615258,27.63,1.895101,27.47,-17.85024719120992,27.55,8644.0,27.55,2501.0,26.747,0.0,27.751,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,27.831,-1.2695474999999998,27.831,6.449301299999999,28.112,39.7947227,28.112,-4.083625,27.952,30.0,27.831,-0.1892666,27.831,0.5877251,27.831,-0.0615258,27.831,0.0263682,27.63,1.895101,27.831,-18.725739975715594,28.032,8682.0,28.032,2443.0,26.747,0.0,27.751,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,28.152,-1.3476735,28.152,6.6368037,28.434,39.794722,28.434,-4.0836222,28.232,30.0,28.152,-0.1992283,28.152,0.5877251,28.152,0.0185554,28.152,0.0400406,28.152,1.907726,28.152,-18.43489418125232,28.032,8682.0,28.032,2443.0,26.747,0.0,27.751,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,28.514,-1.3984553999999998,28.514,6.8672754,28.795,39.7947214,28.795,-4.08362,28.714,30.0,28.514,-0.1992283,28.514,0.5976868,28.514,-0.0185554,28.514,-0.0322278,28.634,1.92058,28.514,-18.996614769393553,28.554,8716.0,28.554,2391.0,26.747,0.0,28.754,0.0,Null,Null,Null,Null,Null,Null,Null
2014-05-24 23:59:41,28.875,-1.4883003,28.875,7.0586841,29.156,39.7947206,29.156,-4.0836172,28.955,30.0,28.875,-0.20919000000000001,28.875,0.6076485,28.875,-0.0156256,28.875,0.0761748,29.155,1.93364,28.875,-19.832111657997192,29.036,8745.0,29.036,2346.0,26.747,0.0,28.754,0.0,Null,Null,Null,Null,Null,Null,Null
