fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah,t_static_control,static_control,Profundidad,Temperatura,pH,DO_SAT,DO,Blue,Chl
2025-07-16 07:18:49.250000,10.225,-0.7187591999999999,10.225,1.2187656,10.378,40.4367679,10.378,-3.7313047999999998,10.225,30.0,10.225,-0.0896515,10.225,-0.06973,10.225,-0.1093792,10.225,-0.2773544,9.882,-0.000224,10.225,-135.0,10.021,-62.0,10.021,62.0,9.851,0.001832,9.546,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:49.500000,10.529,-0.7382907,10.529,1.2187656,10.724,40.4367679,10.724,-3.7313047999999998,10.456,30.0,10.529,0.0199215,10.529,-0.1494217,10.529,-0.1591858,10.529,-0.3603654,10.393,-0.000158,10.529,-127.8754039762287,10.527,-62.0,10.527,62.0,9.851,0.001832,10.558,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:50,10.818,-0.7382907,10.818,1.2265781999999998,11.052,40.4367677,11.052,-3.7313049,10.956,30.0,10.818,0.0199215,10.818,0.0,10.818,-0.2109456,10.818,-0.4472828,10.892,-0.000137,10.818,172.40588157368782,11.004,-62.0,11.004,62.0,9.851,0.001832,10.558,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:50.250000,11.126,-0.7695411,11.126,1.2265781999999998,11.421,40.436767499999995,11.421,-3.7313047,11.217,30.0,11.126,0.0099598,11.126,-0.1095749,11.126,-0.0459002,11.126,-0.2275478,11.377,-6.4e-05,11.126,90.0,11.004,-62.0,11.004,62.0,9.851,0.001832,10.558,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:50.750000,11.722,-0.8086040999999999,11.722,1.2187656,11.755,40.4367673,11.755,-3.7313044,11.723,30.0,11.722,0.0298832,11.722,0.0199215,11.722,-0.336927,11.722,-0.4287274,11.377,-6.4e-05,11.722,174.80637728906487,11.51,-62.0,11.51,62.0,9.851,0.001832,11.542,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:51,12.017,-0.8086040999999999,12.017,1.2382970999999998,12.123,40.436766899999995,12.123,-3.7313039999999997,11.96,30.0,12.017,-0.0498066,12.017,0.1294983,12.017,-0.0556662,12.017,-0.0664088,11.881,0.000254,12.017,-63.436041690709715,12.017,-62.0,12.017,62.0,9.851,0.001832,11.542,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:51.250000,12.31,-0.8671985999999999,12.31,1.2578285999999999,12.454,40.4367667,12.454,-3.7313039,12.214,30.0,12.31,0.0298832,12.31,-0.0597683,12.31,-0.0820344,12.31,-0.1064494,12.374,4.8e-05,12.31,56.310773155117566,12.017,-62.0,12.017,62.0,9.851,0.001832,11.542,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:51.750000,12.626,-0.8984489999999999,12.626,1.2773600999999999,12.798,40.4367665,12.798,-3.7313039,12.702,30.0,12.626,0.0,12.626,0.0199215,12.626,-0.087894,12.626,-0.07519819999999999,12.374,4.8e-05,12.626,-21.037342029767913,12.506,-62.0,12.506,62.0,9.851,0.001832,12.552,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:52,12.908,-0.9062615999999999,12.908,1.2968916,13.17,40.4367661,13.17,-3.7313042999999997,12.956,30.0,12.908,0.0199215,12.908,-0.0498066,12.908,-0.18750719999999998,12.908,0.4365402,12.877,-0.000282,12.908,153.43567738755047,13.003,-62.0,13.003,62.0,9.851,0.001832,12.552,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:52.500000,13.211,-0.9375119999999999,13.211,1.2968916,13.542,40.436765699999995,13.542,-3.7313045,13.451,30.0,13.211,-0.06973,13.211,-0.0398449,13.211,-0.0283214,13.211,-0.0605492,13.371,-0.000611,13.211,0.0,13.542,-62.0,13.542,62.0,9.851,0.001832,12.552,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:52.750000,13.801,-1.0273569,13.801,1.2890789999999999,13.857,40.4367649,13.857,-3.731305,13.704,30.0,13.801,-0.1294983,13.801,0.06973,13.801,-0.2187584,13.801,-0.0185554,13.371,-0.000611,13.801,158.199721053891,13.542,-62.0,13.542,62.0,9.851,0.001832,13.544,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:53,14.118,-1.0976702999999999,14.118,1.2695474999999998,14.203,40.4367646,14.203,-3.7313053,13.952,30.0,14.118,0.0597683,14.118,0.0498066,14.118,1.6485008,14.118,-0.2920034,13.872,-0.000445,14.118,-119.74437690900577,13.999,-62.0,13.999,62.0,9.851,0.001832,13.544,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:53.500000,14.407,-1.1093891999999999,14.407,1.250016,14.561,40.436764499999995,14.561,-3.7313058999999997,14.451,30.0,14.407,-0.0896515,14.407,-0.0597683,14.407,-0.3877102,14.407,-0.2265712,14.374,1.7e-05,14.407,135.0,14.498,-62.0,14.498,62.0,14.343,0.002144,14.531,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:53.750000,14.709,-1.1367333,14.709,1.2265781999999998,14.901,40.4367644,14.901,-3.7313066999999998,14.71,30.0,14.709,-0.0298832,14.709,0.0398449,14.709,-1.0664472,14.709,0.9834362,14.879,-0.000973,14.709,-61.699194103864855,14.498,-62.0,14.498,62.0,14.343,0.002144,14.531,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:54.250000,15.012,-1.1289206999999999,15.012,1.1797026,15.244,40.436764499999995,15.244,-3.7313071,15.197,30.0,15.012,0.0796917,15.012,-0.1195366,15.012,0.136724,15.012,-0.229501,14.879,-0.000973,15.012,50.19460806229909,15.011,-62.0,15.011,62.0,14.343,0.002144,14.531,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:54.500000,15.293,-1.1093891999999999,15.293,1.1289206999999999,15.621,40.436765099999995,15.621,-3.7313083,15.448,30.0,15.293,-0.0199215,15.293,0.0199215,15.293,0.0205086,15.293,-0.07519819999999999,15.366,-0.000624,15.293,-123.6903477434187,15.493,-62.0,15.493,62.0,14.343,0.002144,15.525,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:54.750000,15.891,-1.0273569,15.891,1.0976702999999999,15.953,40.4367653,15.953,-3.7313088,15.701,30.0,15.891,-0.0398449,15.891,-0.1095749,15.891,-0.1445368,15.891,-0.2998162,15.874,-0.000454,15.891,-36.86946050039653,15.493,-62.0,15.493,62.0,14.343,0.002144,15.525,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:55.250000,16.2,-1.0078254,16.2,1.0586073,16.291,40.4367655,16.291,-3.7313093999999998,16.2,30.0,16.2,0.06973,16.2,-0.0796917,16.2,-0.0800812,16.2,-0.1015664,15.874,-0.000454,16.2,146.30972231299674,15.992,-62.0,15.992,62.0,14.343,0.002144,15.525,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:55.500000,16.504,-0.976575,16.504,1.0390758,16.64,40.4367661,16.64,-3.7313102999999996,16.454,30.0,16.504,-0.0498066,16.504,-0.0498066,16.504,-0.0283214,16.504,-0.0996132,16.37,-0.000417,16.504,-45.0,16.503,-62.0,16.503,62.0,14.343,0.002144,16.535,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:56,16.797,-0.9375119999999999,16.797,0.9296994,16.995,40.436766299999995,16.995,-3.7313104,16.934,30.0,16.797,0.1294983,16.797,-0.0298832,16.797,-0.1347708,16.797,-0.1084026,16.871,-0.000341,16.797,111.800278946109,16.993,-62.0,16.993,62.0,14.343,0.002144,16.535,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:56.250000,17.112,-0.9296994,17.112,0.8789174999999999,17.356,40.4367661,17.356,-3.7313109,17.189,30.0,17.112,-0.2291134,17.112,0.0298832,17.112,-0.0019532,17.112,-0.1064494,16.871,-0.000341,17.112,-160.0171327871831,16.993,-62.0,16.993,62.0,14.343,0.002144,16.535,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:56.500000,17.707,-0.9062615999999999,17.707,0.8398545,17.707,40.436766399999996,17.707,-3.7313112,17.446,30.0,17.707,0.0398449,17.707,-0.0498066,17.707,-0.043947,17.707,-0.0419938,17.37,-0.000393,17.707,138.81417154516853,17.488,-62.0,17.488,62.0,14.343,0.002144,17.521,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:57,18.0,-0.8984489999999999,18.0,0.7968852,18.031,40.4367665,18.031,-3.7313118,17.93,30.0,18.0,-0.1892666,18.0,-0.0498066,18.0,-0.0459002,18.0,-0.053713,17.866,-0.000351,18.0,-135.0,17.999,-62.0,17.999,62.0,14.343,0.002144,17.521,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:57.250000,18.293,-0.8984489999999999,18.293,0.7578221999999999,18.388,40.436766399999996,18.388,-3.7313125,18.182,30.0,18.293,-0.1992283,18.293,-0.0597683,18.293,0.011719199999999999,18.293,-0.046876799999999996,18.356,-0.000366,18.293,102.99418702368635,17.999,-62.0,17.999,62.0,14.343,0.002144,17.521,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:57.750000,18.603,-0.8476670999999999,18.603,0.7382907,18.728,40.436766899999995,18.728,-3.7313128,18.696,30.0,18.603,0.0796917,18.603,-0.0597683,18.603,-0.0791046,18.603,-0.0527364,18.356,-0.000366,18.603,-82.56887640920102,18.483,-62.0,18.483,62.0,14.343,0.002144,18.515,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:58,18.886,-0.7890725999999999,18.886,0.7070403,19.098,40.436768199999996,19.098,-3.7313134999999997,18.934,30.0,18.886,0.0199215,18.886,0.0796917,18.886,0.5449428,18.886,-0.5996324,18.854,-0.000418,18.886,143.1305394996035,18.981,-62.0,18.981,62.0,18.807,0.002456,18.515,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:58.250000,19.19,-0.6992276999999999,19.19,0.6796962,19.431,40.436768799999996,19.431,-3.7313142,19.19,30.0,19.19,0.0996132,19.19,-0.1494217,19.19,-0.0791046,19.19,-0.0820344,19.351,-0.000336,19.19,141.34045829493675,18.981,-62.0,18.981,62.0,18.807,0.002456,18.515,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:58.750000,19.489,-0.6289142999999999,19.489,0.6289142999999999,19.786,40.436769399999996,19.786,-3.7313148,19.679,30.0,19.489,0.0498066,19.489,-0.06973,19.489,-0.0039064,19.489,0.170905,19.351,-0.000336,19.489,-104.74344958893349,19.488,-62.0,19.488,62.0,18.807,0.002456,19.519,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:59,20.102,-0.5078189999999999,20.102,0.5976638999999999,20.142,40.436769999999996,20.142,-3.731315,19.926,30.0,20.102,0.0,20.102,0.0796917,20.102,-0.1494198,20.102,-0.14649,19.86,-0.000537,20.102,-106.69919410386485,19.983,-62.0,19.983,62.0,18.807,0.002456,19.519,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:59.500000,20.38,-0.47656859999999995,20.38,0.546882,20.486,40.4367702,20.486,-3.7313150999999998,20.428,30.0,20.38,-0.13946,20.38,-0.0597683,20.38,0.3232546,20.38,0.6777604,20.349,-0.000399,20.38,126.8696790789568,20.486,-62.0,20.486,62.0,18.807,0.002456,19.519,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:18:59.750000,20.688,-0.4570371,20.688,0.5195379,20.839,40.4367704,20.839,-3.7313155,20.689,30.0,20.688,0.0896515,20.688,-0.0896515,20.688,-0.1377006,20.688,-0.1181686,20.349,-0.000399,20.688,14.035279200949457,20.486,-62.0,20.486,62.0,18.807,0.002456,20.518,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:00,20.986,-0.4062552,20.986,0.4882875,21.173,40.4367713,21.173,-3.7313159999999996,20.933,30.0,20.986,0.1494217,20.986,-0.0099598,20.986,0.117192,20.986,0.0654322,20.871,-0.00037,20.986,146.3102687316578,20.986,-62.0,20.986,62.0,18.807,0.002456,20.518,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:00.500000,21.285,-0.35937959999999997,21.285,0.429693,21.533,40.4367714,21.533,-3.7313161,21.429,30.0,21.285,0.0,21.285,-0.0099598,21.285,0.0371108,21.285,0.059572599999999996,21.347,-0.00052,21.285,144.46261756993255,21.472,-62.0,21.472,62.0,18.807,0.002456,21.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:00.750000,21.592,-0.35937959999999997,21.592,0.36719219999999997,21.888,40.4367714,21.888,-3.7313169,21.67,30.0,21.592,-0.1195366,21.592,0.0398449,21.592,-0.0126958,21.592,-0.0351576,21.845,-0.000578,21.592,-63.43567738755045,21.472,-62.0,21.472,62.0,18.807,0.002456,21.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:01.250000,22.18,-0.32812919999999995,22.18,0.35937959999999997,22.212,40.4367716,22.212,-3.7313174,22.181,30.0,22.18,0.06973,22.18,-0.0099598,22.18,0.0273448,22.18,-0.0087894,21.845,-0.000578,22.18,0.0,21.966,-62.0,21.966,62.0,18.807,0.002456,21.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:01.500000,22.482,-0.3164103,22.482,0.3476607,22.596,40.4367715,22.596,-3.7313183,22.42,30.0,22.482,-0.0996132,22.482,0.0199215,22.482,0.0078128,22.482,0.0869174,22.339,-0.000456,22.482,-113.1984963036653,22.479,-62.0,22.479,62.0,18.807,0.002456,22.509,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:01.750000,22.772,-0.3398481,22.772,0.3164103,22.924,40.4367716,22.924,-3.7313188999999998,22.675,30.0,22.772,-0.06973,22.772,0.0298832,22.772,0.0078128,22.772,-0.0703152,22.851,-0.00064,22.772,135.0,22.479,-62.0,22.479,62.0,18.807,0.002456,22.509,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:02.250000,23.087,-0.2890662,23.087,0.2890662,23.269,40.4367719,23.269,-3.7313191999999997,23.175,30.0,23.087,0.1693432,23.087,0.0298832,23.087,-0.0068362,23.087,0.009766,22.851,-0.00064,23.087,93.81344621305168,22.967,-62.0,22.967,62.0,18.807,0.002456,22.509,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:02.500000,23.374,-0.22656539999999997,23.374,0.27734729999999996,23.62,40.4367728,23.62,-3.7313188999999998,23.419,30.0,23.374,-0.0597683,23.374,0.0099598,23.374,0.0478534,23.374,0.019532,23.341,-0.000575,23.374,180.0,23.469,-62.0,23.469,62.0,23.311,0.002767,23.498,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:03,23.677,-0.18750239999999999,23.677,0.23828429999999998,23.991,40.4367733,23.991,-3.7313186999999997,23.91,30.0,23.677,-0.0099598,23.677,0.0896515,23.677,-0.1289112,23.677,0.1201218,23.846,-0.000595,23.677,-71.56532438751088,23.99,-62.0,23.99,62.0,23.311,0.002767,23.498,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:03.250000,24.264,-0.1367205,24.264,0.1992213,24.332,40.4367732,24.332,-3.7313196,24.165,30.0,24.264,-0.2191517,24.264,-0.1593834,24.264,0.0322278,24.264,0.0175788,23.846,-0.000595,24.264,114.44387992810135,23.99,-62.0,23.99,62.0,23.311,0.002767,23.498,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:03.500000,24.582,-0.1289079,24.582,0.156252,24.662,40.4367734,24.662,-3.7313197,24.412,30.0,24.582,0.2291134,24.582,0.13946,24.582,-0.004883,24.582,-0.0214852,24.346,-0.000495,24.582,98.12879094783034,24.468,-62.0,24.468,62.0,23.311,0.002767,24.506,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:04,24.867,-0.1289079,24.867,0.11718899999999999,25.008,40.4367734,25.008,-3.7313191999999997,24.915,30.0,24.867,-0.0597683,24.867,0.1494217,24.867,-0.034181,24.867,-0.0849642,24.835,-0.000542,24.867,-78.69069801598816,24.964,-62.0,24.964,62.0,23.311,0.002767,24.506,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:04.250000,25.18,-0.17968979999999998,25.18,0.078126,25.356,40.4367721,25.356,-3.7313197,25.181,30.0,25.18,-0.27892,25.18,-0.13946,25.18,-0.0263682,25.18,-0.034181,25.34,-0.000282,25.18,-66.8021631699328,24.964,-62.0,24.964,62.0,23.311,0.002767,24.506,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:04.750000,25.475,-0.26953469999999996,25.475,0.0,25.708,40.436771799999995,25.708,-3.7313201,25.663,30.0,25.475,-0.1494217,25.475,-0.0796917,25.475,0.0,25.475,-0.019532,25.34,-0.000282,25.475,79.99231357923668,25.474,-62.0,25.474,62.0,23.311,0.002767,25.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:05,25.757,-0.3085977,25.757,0.027344099999999996,26.108,40.4367719,26.108,-3.7313205999999997,25.916,30.0,25.757,-0.0896515,25.757,-0.0896515,25.757,0.0214852,25.757,-0.024415,25.836,-0.000314,25.757,-80.53915460912168,25.973,-62.0,25.973,62.0,23.311,0.002767,25.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:05.250000,26.36,-0.2578158,26.36,0.027344099999999996,26.406,40.4367722,26.406,-3.731321,26.154,30.0,26.36,0.0199215,26.36,-0.0199215,26.36,0.0019532,26.36,-0.0214852,26.328,-0.000339,26.36,-6.339258822146035,25.973,-62.0,25.973,62.0,23.311,0.002767,25.504,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:05.750000,26.666,-0.26953469999999996,26.666,0.046875599999999996,26.747,40.4367721,26.747,-3.731321,26.667,30.0,26.666,-0.06973,26.666,0.0298832,26.666,-0.004883,26.666,-0.0019532,26.328,-0.000339,26.666,63.43494882292201,26.472,-62.0,26.472,62.0,23.311,0.002767,26.495,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:06,26.975,-0.26953469999999996,26.975,0.027344099999999996,27.111,40.4367719,27.111,-3.7313213,26.9,30.0,26.975,0.1195366,26.975,-0.06973,26.975,0.009766,26.975,-0.0126958,26.835,-0.0002,26.975,-126.02743245715003,26.974,-62.0,26.974,62.0,23.311,0.002767,26.495,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:06.500000,27.252,-0.2890662,27.252,-0.039063,27.469,40.4367717,27.469,-3.7313216999999996,27.406,30.0,27.252,-0.0498066,27.252,0.0199215,27.252,0.004883,27.252,-0.0039064,27.326,-0.00025,27.252,58.67136742643816,27.468,-62.0,27.468,62.0,23.311,0.002767,26.495,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:06.750000,27.573,-0.3164103,27.573,0.0,27.818,40.4367717,27.818,-3.7313218,27.651,30.0,27.573,0.0996132,27.573,0.0199215,27.573,-0.0009766,27.573,-0.0039064,27.326,-0.00025,27.573,-21.801283873247815,27.468,-62.0,27.468,62.0,27.777,0.003078,27.494,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:07,28.167,-0.35937959999999997,28.167,-0.0078126,28.167,40.4367713,28.167,-3.7313216,27.9,30.0,28.167,-0.0199215,28.167,0.0099598,28.167,-0.004883,28.167,-0.0156256,27.835,-0.00024,28.167,-116.56505117707799,27.947,-62.0,27.947,62.0,27.777,0.003078,27.494,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:07.500000,28.471,-0.36719219999999997,28.471,-0.039063,28.503,40.436771199999995,28.503,-3.7313218,28.403,30.0,28.471,0.0498066,28.471,-0.0996132,28.471,0.0009766,28.471,-0.0019532,28.321,2.7e-05,28.471,-118.0725247501319,28.462,-62.0,28.462,62.0,27.777,0.003078,28.502,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:07.750000,28.757,-0.38672369999999995,28.757,-0.0664071,28.849,40.436771,28.849,-3.7313221,28.647,30.0,28.757,-0.0199215,28.757,-0.0199215,28.757,-0.0058595999999999995,28.757,-0.0029297999999999998,28.832,-0.000133,28.757,-135.0,28.462,-62.0,28.462,62.0,27.777,0.003078,28.502,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:08.250000,29.089,-0.37891109999999995,29.089,-0.1289079,29.195,40.4367711,29.195,-3.7313221,29.15,30.0,29.089,0.1892666,29.089,-0.0498066,29.089,0.0087894,29.089,0.0107426,28.832,-0.000133,29.089,-94.7628880071452,28.943,-62.0,28.943,62.0,27.777,0.003078,28.502,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:08.500000,29.352,-0.36719219999999997,29.352,-0.1484394,29.562,40.436771199999995,29.562,-3.7313221999999997,29.399,30.0,29.352,-0.0796917,29.352,-0.0796917,29.352,-0.0058595999999999995,29.352,0.0224618,29.32,3.5e-05,29.352,135.0,29.447,-62.0,29.447,62.0,27.777,0.003078,29.486,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:09,29.657,-0.3984426,29.657,-0.1484394,29.899,40.436771,29.899,-3.7313224999999997,29.899,30.0,29.657,0.0,29.657,-0.0398449,29.657,0.0107426,29.657,-0.0185554,29.826,8.6e-05,29.657,-66.8021631699328,29.447,-62.0,29.447,62.0,27.777,0.003078,29.486,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:09.250000,29.958,-0.3984426,29.958,-0.156252,30.251,40.436771199999995,30.251,-3.7313228,30.144,30.0,29.958,0.1195366,29.958,-0.0498066,29.958,0.004883,29.958,-0.0175788,29.826,8.6e-05,29.958,120.25655041106651,29.955,-62.0,29.955,62.0,27.777,0.003078,29.486,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:09.500000,30.56,-0.36719219999999997,30.56,-0.17968979999999998,30.592,40.436771,30.592,-3.7313234,30.394,30.0,30.56,-0.1294983,30.56,0.0298832,30.56,-0.0009766,30.56,-0.0039064,30.313,-3e-05,30.56,-68.199721053891,30.442,-62.0,30.442,62.0,27.777,0.003078,30.479,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:10,30.849,-0.429693,30.849,-0.2070339,30.953,40.4367707,30.953,-3.7313235,30.895,30.0,30.849,-0.0398449,30.849,0.0,30.849,0.0136724,30.849,-0.014649,30.814,-0.000142,30.849,78.69069801598816,30.951,-62.0,30.951,62.0,27.777,0.003078,30.479,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-16 07:19:10.250000,31.149,-0.44922449999999997,31.149,-0.1992213,31.309,40.4367705,31.309,-3.7313237999999997,31.15,30.0,31.149,-0.0099598,31.149,-0.0298832,31.149,-0.0839876,31.149,0.0312512,30.814,-0.000142,31.149,146.31077315511757,30.951,-62.0,30.951,62.0,27.777,0.003078,30.479,0.0,Null,Null,Null,Null,Null,Null,Null
