fecha_utc,t_comun,x,y,lat,lon,utm_zone,u_raw,v_raw,du_raw,dv_raw,orientacion_raw,theta,throttle_L,throttle_R,Ah,mode,profile_id,static_control,Profundidad,Temperatura,pH,DO_SAT,DO,Blue,Chl
2025-07-22 12:01:53.500000,4697.413192771084,40.0473876,2.4570627,39.7940316,-4.0811915999999995,30.0,-0.1294983,0.4383034,-0.019532,0.1230516,-1.17212,-135.0,7959.0,5481.0,6.821634,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:02:24,4727.719084337349,39.6176946,2.4570627,39.7940316,-4.0811915999999995,30.0,0.2490349,0.3287266,-0.1103558,-0.0273448,-1.851526,-119.74437690900577,6709.0,6730.0,6.919533,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:02:54.500000,4758.024975903614,37.988767499999994,2.4570627,39.7940316,-4.0811915999999995,30.0,0.1593834,0.38849680000000003,0.009766,-0.0820344,-1.711173,135.0,6699.0,6741.0,7.020368,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:03:24.500000,4788.330867469879,39.250502399999995,2.4570627,39.7940316,-4.0811915999999995,30.0,0.0,0.38849680000000003,0.0478534,-0.0527364,-1.214956,105.94436491917767,8725.0,4715.0,7.120488,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:03:54.750000,4818.636759036144,40.027856099999994,2.4570627,39.7940316,-4.0811915,30.0,-0.0597683,0.4681885,0.1142622,0.2207116,-1.053322,108.43385597597943,7675.0,5765.0,7.205062,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:04:25.250000,4848.94265060241,40.2387963,2.4492501,39.7940317,-4.0811915999999995,30.0,0.13946,0.4781502,0.11914519999999999,-0.0419938,-1.307806,-153.43604169070974,9600.0,3146.0,7.303926,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:04:55.500000,4879.248542168675,36.0082734,2.4375312,39.7940317,-4.0811917,30.0,-0.27892,0.34865,-0.2236414,0.0478534,-0.910655,135.0,6709.0,6730.0,7.405899,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:05:25.750000,4909.55443373494,32.1683805,2.4375312,39.7940317,-4.0811915999999995,30.0,-0.1793049,0.4383034,-0.0810578,0.0,-1.169635,-124.50823311098125,8525.0,4914.0,7.507383,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:05:56.250000,4939.860325301205,30.719143199999998,2.4375312,39.7940318,-4.0811915999999995,30.0,0.1892666,0.4582268,0.0166022,0.0009766,-1.615902,61.38947072623679,7329.0,6111.0,7.591504,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:06:26.250000,4970.16621686747,36.4770294,2.4570627,39.7940318,-4.0811912999999995,30.0,0.13946,0.3984585,0.0380874,-0.1386772,-1.248302,71.56723695434444,9600.0,3485.0,7.692842,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:06:56.750000,5000.472108433735,37.0785996,2.4570627,39.7940318,-4.0811912999999995,30.0,-0.0896515,0.4383034,-0.117192,0.1494198,-0.751623,90.0,7476.0,5964.0,7.792944,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
2025-07-22 12:07:27,5030.778,36.7778145,2.4492501,39.7940318,-4.0811912999999995,30.0,-0.1195366,0.3984585,-0.1201218,-0.0966834,-0.931454,-135.0,8662.0,4778.0,7.892342,2.0,2.0,0.0,Null,Null,Null,Null,Null,Null,Null
