fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah,t_static_control,static_control,Profundidad,Temperatura,pH,DO_SAT,DO,Blue,Chl
2025-05-16 09:42:22.750000,9.305,75.1806498,9.305,-81.1690077,9.41,40.375955399999995,9.41,-3.7048422,9.105,30.0,9.305,0.0398449,9.305,-0.0099598,9.305,0.0087894,9.305,-0.0078128,9.304,-2.245534,9.305,97.12383945062389,8.911,45.0,8.911,15.0,6.237,3.025647,8.861,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:23.500000,9.616,75.22752539999999,9.616,-81.15728879999999,9.713,40.3759556,9.713,-3.7048422,9.617,30.0,9.616,0.0298832,9.616,0.0199215,9.616,-0.0361342,9.616,0.034181,9.304,-2.245534,9.616,53.13053949960347,9.413,60.0,9.413,30.0,6.237,3.025647,8.861,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:23.750000,9.949,75.2509632,9.949,-81.1494762,10.052,40.3759558,10.052,-3.7048422999999997,9.87,30.0,9.949,0.0498066,9.949,-0.0298832,9.949,0.0029297999999999998,9.949,-0.0205086,9.757,-2.231242,9.949,104.03431487987726,9.949,45.0,9.949,45.0,6.237,3.025647,9.867,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:24.250000,10.198,75.2704947,10.198,-81.15728879999999,10.44,40.3759562,10.44,-3.7048425,10.359,30.0,10.198,0.0597683,10.198,-0.0398449,10.198,-0.0039064,10.198,0.009766,10.29,-2.216159,10.198,56.310773155117566,10.439,45.0,10.439,15.0,6.237,3.025647,9.867,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:24.500000,10.471,75.2900262,10.471,-81.15728879999999,10.796,40.3759564,10.796,-3.7048425,10.602,30.0,10.471,0.0398449,10.471,0.0099598,10.471,0.0107426,10.471,-0.0107426,10.29,-2.216159,10.471,120.96311367660311,10.439,45.0,10.439,15.0,10.726,3.025922,9.867,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:24.750000,10.798,75.3095577,10.798,-81.1690077,11.127,40.375956599999995,11.127,-3.7048425999999997,10.862,30.0,10.798,0.0398449,10.798,-0.0398449,10.798,-0.0087894,10.798,0.0400406,10.798,-2.199054,10.798,123.6896472008493,10.945,45.0,10.945,15.0,10.726,3.025922,10.861,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:25.250000,11.447,75.37987109999999,11.447,-81.1807266,11.45,40.375957,11.45,-3.7048427,11.351,30.0,11.447,0.0597683,11.447,-0.0298832,11.447,0.0009766,11.447,-0.0126958,11.288,-2.181348,11.447,75.96568512012274,11.446,60.0,11.446,30.0,10.726,3.025922,10.861,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:25.500000,11.691,75.4189341,11.691,-81.1807266,11.804,40.375957299999996,11.804,-3.7048427999999998,11.602,30.0,11.691,0.0199215,11.691,-0.0398449,11.691,0.0009766,11.691,0.0126958,11.754,-2.163472,11.691,135.0,11.446,60.0,11.446,30.0,10.726,3.025922,10.861,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:25.750000,12.001,75.4384656,12.001,-81.1885392,12.157,40.3759575,12.157,-3.704843,12.092,30.0,12.001,0.0498066,12.001,-0.0298832,12.001,-0.0185554,12.001,0.0029297999999999998,11.754,-2.163472,12.001,71.56723695434444,11.901,45.0,11.901,15.0,10.726,3.025922,11.852,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:26.250000,12.296,75.4579971,12.296,-81.2002581,12.508,40.375958,12.508,-3.7048430999999997,12.348,30.0,12.296,0.0796917,12.296,-0.0199215,12.296,0.0107426,12.296,-0.0107426,12.296,-2.142178,12.296,116.56432261244956,12.427,45.0,12.427,45.0,10.726,3.025922,11.852,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:26.500000,12.603,75.5204979,12.603,-81.2080707,12.898,40.3759582,12.898,-3.7048432,12.604,30.0,12.603,0.0498066,12.603,-0.0199215,12.603,-0.0087894,12.603,0.019532,12.744,-2.118158,12.603,153.43604169070974,12.427,45.0,12.427,45.0,10.726,3.025922,12.897,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:26.750000,12.902,75.5400294,12.902,-81.22760219999999,13.21,40.375958499999996,13.21,-3.7048433999999997,12.9,30.0,12.902,0.0298832,12.902,-0.0398449,12.902,-0.009766,12.902,0.0,12.744,-2.118158,12.902,120.96311367660311,12.902,45.0,12.902,45.0,10.726,3.025922,12.897,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:27.250000,13.489,75.5595609,13.489,-81.2393211,13.543,40.3759586,13.543,-3.7048435,13.337,30.0,13.489,0.0597683,13.489,-0.0498066,13.489,0.014649,13.489,0.0312512,13.28,-2.095607,13.489,104.03527920094946,13.39,45.0,13.39,45.0,10.726,3.025922,12.897,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:27.750000,13.772,75.5790924,13.772,-81.2393211,13.939,40.3759589,13.939,-3.7048438,13.855,30.0,13.772,0.0298832,13.772,-0.0099598,13.772,-0.034181,13.772,-0.0166022,13.771,-2.073215,13.772,111.800278946109,13.939,60.0,13.939,30.0,10.726,3.025922,13.854,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:27.750000,14.06,75.5908113,14.06,-81.25103999999999,14.293,40.375959,14.293,-3.7048438999999997,14.098,30.0,14.06,0.0398449,14.06,-0.0398449,14.06,0.004883,14.06,0.0156256,13.771,-2.073215,14.06,143.1305394996035,13.939,60.0,13.939,30.0,10.726,3.025922,13.854,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:28.750000,14.69,75.63768689999999,14.69,-81.2588526,14.943,40.3759594,14.943,-3.7048441,14.842,30.0,14.69,0.0896515,14.69,-0.0398449,14.69,0.0009766,14.69,-0.0410172,14.744,-2.021026,14.69,146.31077315511757,14.89,45.0,14.89,45.0,10.726,3.025922,14.841,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:28.750000,15.292,75.6494058,15.292,-81.27057149999999,15.292,40.3759594,15.292,-3.704844,15.085,30.0,15.292,0.06973,15.292,-0.0099598,15.292,-0.0205086,15.292,-0.0039064,15.291,-1.991904,15.292,129.8053919377009,14.89,45.0,14.89,45.0,15.198,3.026195,14.841,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:29.500000,15.593,75.65721839999999,15.593,-81.2783841,15.631,40.3759596,15.631,-3.7048438999999997,15.594,30.0,15.593,0.06973,15.593,0.0,15.593,-0.023438399999999998,15.593,0.0029297999999999998,15.291,-1.991904,15.593,108.43276304565558,15.417,60.0,15.417,30.0,15.198,3.026195,14.841,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:29.750000,15.931,75.68065619999999,15.931,-81.29010299999999,15.984,40.375959699999996,15.984,-3.7048438999999997,15.838,30.0,15.931,0.0,15.931,-0.0298832,15.931,0.0078128,15.931,0.0058595999999999995,15.771,-1.961679,15.931,135.0,15.93,60.0,15.93,30.0,15.198,3.026195,15.836,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:29.750000,16.175,75.6884688,16.175,-81.3174471,16.389,40.375959699999996,16.389,-3.7048438999999997,16.058,30.0,16.175,0.0896515,16.175,-0.0298832,16.175,-0.0078128,16.175,0.0009766,16.267,-1.930459,16.175,135.0,15.93,60.0,15.93,30.0,15.198,3.026195,15.836,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:30.500000,16.478,75.6884688,16.478,-81.3174471,16.684,40.3759599,16.684,-3.7048438,16.558,30.0,16.478,0.0498066,16.478,-0.0298832,16.478,0.0009766,16.478,0.0039064,16.267,-1.930459,16.478,113.9623763093689,16.392,60.0,16.392,30.0,15.198,3.026195,15.836,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:30.750000,16.785,75.7001877,16.785,-81.3174471,17.028,40.37596,17.028,-3.7048438999999997,16.837,30.0,16.785,0.0498066,16.785,-0.0099598,16.785,0.0283214,16.785,-0.0107426,16.744,-1.89849,16.785,116.56432261244956,16.911,60.0,16.911,30.0,15.198,3.026195,16.835,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:31.250000,17.092,75.7197192,17.092,-81.30963449999999,17.431,40.3759602,17.431,-3.7048438999999997,17.322,30.0,17.092,0.0199215,17.092,-0.0498066,17.092,-0.009766,17.092,0.004883,17.264,-1.86478,17.092,98.12879094783034,17.43,45.0,17.43,45.0,15.198,3.026195,16.835,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:31.250000,17.65,75.7392507,17.65,-81.2979156,17.748,40.3759602,17.748,-3.7048438999999997,17.573,30.0,17.65,0.0298832,17.65,-0.0398449,17.65,0.0078128,17.65,-0.0166022,17.264,-1.86478,17.65,90.0,17.43,45.0,17.43,45.0,15.198,3.026195,16.835,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:31.750000,17.977,75.75096959999999,17.977,-81.2979156,18.088,40.375960299999996,18.088,-3.7048438999999997,17.832,30.0,17.977,0.0796917,17.977,-0.0099598,17.977,-0.0019532,17.977,0.011719199999999999,17.753,-1.832344,17.977,180.0,17.879,60.0,17.879,30.0,15.198,3.026195,17.83,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:32.250000,18.277,75.77050109999999,18.277,-81.2979156,18.409,40.3759605,18.409,-3.7048438999999997,18.326,30.0,18.277,0.0298832,18.277,-0.0298832,18.277,0.0019532,18.277,0.0019532,18.275,-1.799815,18.277,108.43458453829169,18.393,60.0,18.393,30.0,15.198,3.026195,17.83,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:32.250000,18.587,75.77050109999999,18.587,-81.2979156,18.781,40.3759606,18.781,-3.7048438999999997,18.588,30.0,18.587,0.0398449,18.587,0.0099598,18.587,-0.0126958,18.587,0.0039064,18.73,-1.767725,18.587,120.96311367660311,18.393,60.0,18.393,30.0,15.198,3.026195,17.83,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:32.750000,18.898,75.7978452,18.898,-81.29010299999999,19.126,40.3759608,19.126,-3.7048441,19.05,30.0,18.898,0.0,18.898,-0.0796917,18.898,0.029298,18.898,-0.0009766,18.73,-1.767725,18.898,101.3082511611645,18.897,45.0,18.897,15.0,15.198,3.026195,18.829,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:33,19.142,75.8173767,19.142,-81.2979156,19.486,40.3759611,19.486,-3.7048444999999997,19.316,30.0,19.142,0.0996132,19.142,0.0,19.142,-0.0087894,19.142,0.009766,19.265,-1.736834,19.142,158.199721053891,19.372,60.0,19.372,30.0,15.198,3.026195,18.829,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:33.250000,19.764,75.86034599999999,19.764,-81.2979156,19.876,40.3759613,19.876,-3.7048446999999998,19.565,30.0,19.764,0.0099598,19.764,-0.0199215,19.764,-0.0107426,19.764,0.0019532,19.721,-1.705257,19.764,135.0,19.372,60.0,19.372,30.0,19.677,3.026471,19.875,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:33.750000,20.075,75.8681586,20.075,-81.2979156,20.172,40.3759616,20.172,-3.7048452,20.077,30.0,20.075,0.0498066,20.075,-0.0597683,20.075,0.053713,20.075,-0.0019532,19.721,-1.705257,20.075,143.1305394996035,19.878,60.0,19.878,30.0,19.677,3.026471,19.875,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:34,20.4,75.89940899999999,20.4,-81.2979156,20.516,40.3759617,20.516,-3.7048454,20.313,30.0,20.4,0.0398449,20.4,-0.0199215,20.4,-0.0029297999999999998,20.4,0.009766,20.264,-1.674857,20.4,97.12383945062389,20.399,60.0,20.399,30.0,19.677,3.026471,19.875,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:34.500000,20.663,75.91894049999999,20.663,-81.2979156,20.902,40.3759619,20.902,-3.704846,20.82,30.0,20.663,0.0597683,20.663,-0.0597683,20.663,0.0273448,20.663,0.0068362,20.721,-1.643688,20.663,135.0,20.901,60.0,20.901,30.0,19.677,3.026471,20.817,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:34.750000,20.958,75.91894049999999,20.958,-81.2979156,21.263,40.375962,21.263,-3.7048463999999997,21.091,30.0,20.958,0.0199215,20.958,-0.0796917,20.958,0.0,20.958,-0.0078128,20.721,-1.643688,20.958,75.96568512012274,20.901,60.0,20.901,30.0,19.677,3.026471,20.817,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:35,21.604,75.9501909,21.604,-81.3174471,21.604,40.375962099999995,21.604,-3.7048465999999998,21.312,30.0,21.604,0.0498066,21.604,-0.0099598,21.604,0.019532,21.604,0.009766,21.267,-1.614441,21.604,180.0,21.39,45.0,21.39,15.0,19.677,3.026471,20.817,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:35.500000,21.921,75.97753499999999,21.921,-81.34088489999999,21.923,40.3759623,21.923,-3.7048468,21.816,30.0,21.921,0.0099598,21.921,0.0,21.921,-0.0156256,21.921,-0.0175788,21.767,-1.584411,21.921,90.0,21.921,45.0,21.921,45.0,19.677,3.026471,21.814,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:35.750000,22.163,75.9892539,22.163,-81.3486975,22.264,40.3759624,22.264,-3.7048471,22.059,30.0,22.163,0.0498066,22.163,-0.0796917,22.163,0.019532,22.163,0.0156256,22.233,-1.555075,22.163,126.86946050039654,21.921,45.0,21.921,45.0,19.677,3.026471,21.814,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:36.250000,22.456,75.9892539,22.456,-81.368229,22.613,40.3759626,22.613,-3.7048476,22.536,30.0,22.456,0.0597683,22.456,-0.0099598,22.456,0.0175788,22.456,0.0039064,22.233,-1.555075,22.456,153.4371346835769,22.358,60.0,22.358,30.0,19.677,3.026471,21.814,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:36.500000,22.764,76.0009728,22.764,-81.37994789999999,22.961,40.375962699999995,22.961,-3.7048479,22.825,30.0,22.764,0.0498066,22.764,-0.0099598,22.764,0.0087894,22.764,0.0136724,22.723,-1.528475,22.764,140.1946080622991,22.883,60.0,22.883,30.0,19.677,3.026471,22.823,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:36.750000,23.062,76.0205043,23.062,-81.4307298,23.356,40.375962699999995,23.356,-3.7048482999999997,23.063,30.0,23.062,0.0398449,23.062,-0.06973,23.062,0.0312512,23.062,-0.0058595999999999995,23.239,-1.501053,23.062,116.5639583092903,22.883,60.0,22.883,30.0,19.677,3.026471,22.823,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:37.250000,23.36,76.0205043,23.36,-81.4502613,23.687,40.375962799999996,23.687,-3.704849,23.55,30.0,23.36,0.0298832,23.36,-0.0398449,23.36,-0.034181,23.36,0.0253916,23.239,-1.501053,23.36,135.0,23.359,60.0,23.359,30.0,19.677,3.026471,22.823,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:37.500000,23.94,76.0283169,23.94,-81.47760539999999,24.007,40.375962799999996,24.007,-3.7048493,23.811,30.0,23.94,0.0597683,23.94,0.0099598,23.94,-0.0058595999999999995,23.94,0.0078128,23.729,-1.474497,23.94,165.96472079905055,23.857,45.0,23.857,15.0,19.677,3.026471,23.809,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:37.750000,23.94,76.0283169,23.94,-81.5205747,24.461,40.375963,24.461,-3.7048497,24.049,30.0,23.94,0.0597683,23.94,0.0099598,23.94,-0.0058595999999999995,23.94,0.0078128,24.237,-1.447602,23.94,139.39883392407006,24.378,60.0,24.378,30.0,24.172,3.026742,23.809,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:38.250000,24.558,76.04784839999999,24.558,-81.52838729999999,24.72,40.3759631,24.72,-3.70485,24.559,30.0,24.558,0.0498066,24.558,0.0199215,24.558,0.0068362,24.558,0.0214852,24.237,-1.447602,24.558,101.3082511611645,24.378,60.0,24.378,30.0,24.172,3.026742,23.809,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:38.500000,24.881,76.09081769999999,24.881,-81.54791879999999,25.067,40.375963299999995,25.067,-3.7048503999999998,24.806,30.0,24.881,0.0996132,24.881,-0.0996132,24.881,0.0205086,24.881,0.0087894,24.723,-1.422455,24.881,90.0,24.881,60.0,24.881,30.0,24.172,3.026742,24.768,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:39,25.152,76.0986303,25.152,-81.56745029999999,25.447,40.3759635,25.447,-3.7048512,25.297,30.0,25.152,0.0597683,25.152,-0.0498066,25.152,-0.0087894,25.152,-0.0126958,25.227,-1.396622,25.152,147.994985163501,25.363,60.0,25.363,30.0,24.172,3.026742,24.768,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:39.250000,25.45,76.11034919999999,25.45,-81.5987007,25.795,40.3759635,25.795,-3.7048514,25.528,30.0,25.45,0.0298832,25.45,-0.0298832,25.45,0.0224618,25.45,0.0253916,25.703,-1.371046,25.45,99.46084539087832,25.363,60.0,25.363,30.0,24.172,3.026742,24.768,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:39.750000,26.016,76.1181618,26.016,-81.6104196,26.102,40.3759636,26.102,-3.7048514999999997,26.054,30.0,26.016,0.0498066,26.016,0.0,26.016,0.0449236,26.016,0.0029297999999999998,25.703,-1.371046,26.016,101.3082511611645,25.873,60.0,25.873,30.0,24.172,3.026742,25.8,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:39.750000,26.403,76.1572248,26.403,-81.6377637,26.451,40.375963999999996,26.451,-3.7048519,26.054,30.0,26.403,0.0597683,26.403,-0.0498066,26.403,-0.0107426,26.403,0.0156256,26.231,-1.345906,26.403,150.25562309099422,26.403,60.0,26.403,30.0,24.172,3.026742,25.8,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:40.250000,26.641,76.1689437,26.641,-81.7080771,26.846,40.3759641,26.846,-3.7048522999999998,26.538,30.0,26.641,0.06973,26.641,-0.0597683,26.641,0.0224618,26.641,-0.0126958,26.722,-1.320851,26.641,143.1305394996035,26.403,60.0,26.403,30.0,24.172,3.026742,26.845,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:40.750000,26.943,76.18066259999999,26.943,-81.7276086,27.137,40.3759642,27.137,-3.7048528,27.036,30.0,26.943,0.06973,26.943,-0.0199215,26.943,0.0136724,26.943,0.0126958,26.722,-1.320851,26.943,108.43276304565558,26.849,60.0,26.849,30.0,24.172,3.026742,26.845,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:41,27.24,76.18066259999999,27.24,-81.75885899999999,27.485,40.3759643,27.485,-3.7048528999999997,27.29,30.0,27.24,0.0597683,27.24,-0.0597683,27.24,0.0029297999999999998,27.24,-0.0039064,27.239,-1.295446,27.24,80.53915460912168,27.368,60.0,27.368,30.0,24.172,3.026742,26.845,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:41.500000,27.538,76.1884752,27.538,-81.79010939999999,27.897,40.375964499999995,27.897,-3.7048528999999997,27.79,30.0,27.538,0.0498066,27.538,-0.0298832,27.538,-0.0039064,27.538,-0.011719199999999999,27.689,-1.271872,27.538,68.199721053891,27.896,45.0,27.896,15.0,24.172,3.026742,27.789,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:41.750000,28.126,76.2275382,28.126,-81.8604228,28.242,40.3759647,28.242,-3.7048533,28.04,30.0,28.126,0.0597683,28.126,-0.0099598,28.126,-0.004883,28.126,-0.0126958,27.689,-1.271872,28.126,135.0,27.896,45.0,27.896,15.0,24.172,3.026742,27.789,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:42,28.435,76.250976,28.435,-81.88776689999999,28.563,40.3759648,28.563,-3.7048535,28.282,30.0,28.435,0.0796917,28.435,-0.0398449,28.435,0.0058595999999999995,28.435,0.0136724,28.245,-1.250611,28.435,129.8053919377009,28.335,45.0,28.335,15.0,24.172,3.026742,27.789,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:42.500000,28.736,76.25878859999999,28.736,-81.9190173,28.899,40.375965,28.899,-3.7048539,28.804,30.0,28.736,0.06973,28.736,-0.0298832,28.736,0.011719199999999999,28.736,0.0205086,28.696,-1.228965,28.736,135.0,28.853,60.0,28.853,30.0,28.68,3.027015,28.801,0.0,Null,Null,Null,Null,Null,Null,Null
2025-05-16 09:42:42.750000,29.042,76.2705075,29.042,-81.9307362,29.242,40.375965099999995,29.242,-3.7048541,29.043,30.0,29.042,0.0597683,29.042,-0.0199215,29.042,0.0175788,29.042,-0.0136724,29.24,-1.20538,29.042,180.0,28.853,60.0,28.853,30.0,28.68,3.027015,28.801,0.0,Null,Null,Null,Null,Null,Null,Null
